Date,short_int
2013-10-07,488207
2013-10-08,488207
2013-10-09,488207
2013-10-10,488207
2013-10-11,488207
2013-10-14,488207
2013-10-15,483860
2013-10-16,483860
2013-10-17,483860
2013-10-18,483860
2013-10-21,483860
2013-10-22,483860
2013-10-23,483860
2013-10-24,483860
2013-10-25,483860
2013-10-28,483860
2013-10-29,483860
2013-10-30,483860
2013-10-31,291430
2013-11-01,291430
2013-11-04,291430
2013-11-05,291430
2013-11-06,291430
2013-11-07,291430
2013-11-08,291430
2013-11-11,291430
2013-11-12,291430
2013-11-13,291430
2013-11-14,291430
2013-11-15,401890
2013-11-18,401890
2013-11-19,401890
2013-11-20,401890
2013-11-21,401890
2013-11-22,401890
2013-11-25,401890
2013-11-26,401890
2013-11-27,401890
2013-11-28,401890
2013-11-29,307699
2013-12-02,307699
2013-12-03,307699
2013-12-04,307699
2013-12-05,307699
2013-12-06,307699
2013-12-09,307699
2013-12-10,307699
2013-12-11,307699
2013-12-12,307699
2013-12-13,319293
2013-12-16,319293
2013-12-17,319293
2013-12-18,319293
2013-12-19,319293
2013-12-20,319293
2013-12-23,319293
2013-12-24,319293
2013-12-25,319293
2013-12-26,319293
2013-12-27,319293
2013-12-30,319293
2013-12-31,348025
2014-01-01,348025
2014-01-02,348025
2014-01-03,348025
2014-01-06,348025
2014-01-07,348025
2014-01-08,348025
2014-01-09,348025
2014-01-10,348025
2014-01-13,348025
2014-01-14,348025
2014-01-15,957365
2014-01-16,957365
2014-01-17,957365
2014-01-20,957365
2014-01-21,957365
2014-01-22,957365
2014-01-23,957365
2014-01-24,957365
2014-01-27,957365
2014-01-28,957365
2014-01-29,957365
2014-01-30,957365
2014-01-31,328872
2014-02-03,328872
2014-02-04,328872
2014-02-05,328872
2014-02-06,328872
2014-02-07,328872
2014-02-10,328872
2014-02-11,328872
2014-02-12,328872
2014-02-13,328872
2014-02-14,272734
2014-02-17,272734
2014-02-18,272734
2014-02-19,272734
2014-02-20,272734
2014-02-21,272734
2014-02-24,272734
2014-02-25,272734
2014-02-26,272734
2014-02-27,272734
2014-02-28,315193
2014-03-03,315193
2014-03-04,315193
2014-03-05,315193
2014-03-06,315193
2014-03-07,315193
2014-03-10,315193
2014-03-11,315193
2014-03-12,315193
2014-03-13,315193
2014-03-14,290041
2014-03-17,290041
2014-03-18,290041
2014-03-19,290041
2014-03-20,290041
2014-03-21,290041
2014-03-24,290041
2014-03-25,290041
2014-03-26,290041
2014-03-27,290041
2014-03-28,290041
2014-03-31,83671
2014-04-01,83671
2014-04-02,83671
2014-04-03,83671
2014-04-04,83671
2014-04-07,83671
2014-04-08,83671
2014-04-09,83671
2014-04-10,83671
2014-04-11,83671
2014-04-14,83671
2014-04-15,77324
2014-04-16,77324
2014-04-17,77324
