Date,short_int
2011-08-12,451182
2011-08-15,770914
2011-08-16,770914
2011-08-17,770914
2011-08-18,770914
2011-08-19,770914
2011-08-22,770914
2011-08-23,770914
2011-08-24,770914
2011-08-25,770914
2011-08-26,770914
2011-08-29,770914
2011-08-30,770914
2011-08-31,1107830
2011-09-01,1107830
2011-09-02,1107830
2011-09-05,1107830
2011-09-06,1107830
2011-09-07,1107830
2011-09-08,1107830
2011-09-09,1107830
2011-09-12,1107830
2011-09-13,1107830
2011-09-14,1107830
2011-09-15,881019
2011-09-16,881019
2011-09-19,881019
2011-09-20,881019
2011-09-21,881019
2011-09-22,881019
2011-09-23,881019
2011-09-26,881019
2011-09-27,881019
2011-09-28,881019
2011-09-29,881019
2011-09-30,594460
2011-10-03,594460
2011-10-04,594460
2011-10-05,594460
2011-10-06,594460
2011-10-07,594460
2011-10-10,594460
2011-10-11,594460
2011-10-12,594460
2011-10-13,594460
2011-10-14,775556
2011-10-17,775556
2011-10-18,775556
2011-10-19,775556
2011-10-20,775556
2011-10-21,775556
2011-10-24,775556
2011-10-25,775556
2011-10-26,775556
2011-10-27,775556
2011-10-28,775556
2011-10-31,744225
2011-11-01,744225
2011-11-02,744225
2011-11-03,744225
2011-11-04,744225
2011-11-07,744225
2011-11-08,744225
2011-11-09,744225
2011-11-10,744225
2011-11-11,744225
2011-11-14,744225
2011-11-15,586747
2011-11-16,586747
2011-11-17,586747
2011-11-18,586747
2011-11-21,586747
2011-11-22,586747
2011-11-23,586747
2011-11-24,586747
2011-11-25,586747
2011-11-28,586747
2011-11-29,586747
2011-11-30,496075
2011-12-01,496075
2011-12-02,496075
2011-12-05,496075
2011-12-06,496075
2011-12-07,496075
2011-12-08,496075
2011-12-09,496075
2011-12-12,496075
2011-12-13,496075
2011-12-14,496075
2011-12-15,433872
2011-12-16,433872
2011-12-19,433872
2011-12-20,433872
2011-12-21,433872
2011-12-22,433872
2011-12-23,433872
2011-12-26,433872
2011-12-27,433872
2011-12-28,433872
2011-12-29,433872
2011-12-30,359534
2012-01-02,359534
2012-01-03,359534
2012-01-04,359534
2012-01-05,359534
2012-01-06,359534
2012-01-09,359534
2012-01-10,359534
2012-01-11,359534
2012-01-12,359534
2012-01-13,397430
2012-01-16,397430
2012-01-17,397430
2012-01-18,397430
2012-01-19,397430
2012-01-20,397430
2012-01-23,397430
2012-01-24,397430
2012-01-25,397430
2012-01-26,397430
2012-01-27,397430
2012-01-30,397430
2012-01-31,479440
2012-02-01,479440
2012-02-02,479440
2012-02-03,479440
2012-02-06,479440
2012-02-07,479440
2012-02-08,479440
2012-02-09,479440
2012-02-10,479440
2012-02-13,479440
2012-02-14,479440
2012-02-15,404069
2012-02-16,404069
2012-02-17,404069
2012-02-20,404069
2012-02-21,404069
2012-02-22,404069
2012-02-23,404069
2012-02-24,404069
2012-02-27,404069
2012-02-28,404069
2012-02-29,455492
2012-03-01,455492
2012-03-02,455492
2012-03-05,455492
2012-03-06,455492
2012-03-07,455492
2012-03-08,455492
2012-03-09,455492
2012-03-12,455492
2012-03-13,455492
2012-03-14,455492
2012-03-15,377321
2012-03-16,377321
2012-03-19,377321
2012-03-20,377321
2012-03-21,377321
2012-03-22,377321
2012-03-23,377321
2012-03-26,377321
2012-03-27,377321
2012-03-28,377321
2012-03-29,377321
2012-03-30,409747
2012-04-02,409747
2012-04-03,409747
2012-04-04,409747
2012-04-05,409747
2012-04-06,409747
2012-04-09,409747
2012-04-10,409747
2012-04-11,409747
2012-04-12,409747
2012-04-13,475792
2012-04-16,475792
2012-04-17,475792
2012-04-18,475792
2012-04-19,475792
2012-04-20,475792
2012-04-23,475792
2012-04-24,475792
2012-04-25,475792
2012-04-26,475792
2012-04-27,475792
2012-04-30,406166
2012-05-01,406166
2012-05-02,406166
2012-05-03,406166
2012-05-04,406166
2012-05-07,406166
2012-05-08,406166
2012-05-09,406166
2012-05-10,406166
2012-05-11,406166
2012-05-14,406166
2012-05-15,496174
2012-05-16,496174
2012-05-17,496174
2012-05-18,496174
2012-05-21,496174
2012-05-22,496174
2012-05-23,496174
2012-05-24,496174
2012-05-25,496174
2012-05-28,496174
2012-05-29,496174
2012-05-30,496174
2012-05-31,729620
2012-06-01,729620
2012-06-04,729620
2012-06-05,729620
2012-06-06,729620
2012-06-07,729620
2012-06-08,729620
2012-06-11,729620
2012-06-12,729620
2012-06-13,729620
2012-06-14,729620
2012-06-15,514022
2012-06-18,514022
2012-06-19,514022
2012-06-20,514022
2012-06-21,514022
2012-06-22,514022
2012-06-25,514022
2012-06-26,514022
2012-06-27,514022
2012-06-28,514022
2012-06-29,266276
2012-07-02,266276
2012-07-03,266276
2012-07-04,266276
2012-07-05,266276
2012-07-06,266276
2012-07-09,266276
2012-07-10,266276
2012-07-11,266276
2012-07-12,266276
2012-07-13,331218
2012-07-16,331218
2012-07-17,331218
2012-07-18,331218
2012-07-19,331218
2012-07-20,331218
2012-07-23,331218
2012-07-24,331218
2012-07-25,331218
2012-07-26,331218
2012-07-27,331218
2012-07-30,331218
2012-07-31,523493
2012-08-01,523493
2012-08-02,523493
2012-08-03,523493
2012-08-06,523493
2012-08-07,523493
2012-08-08,523493
2012-08-09,523493
2012-08-10,523493
2012-08-13,523493
2012-08-14,523493
2012-08-15,278744
2012-08-16,278744
2012-08-17,278744
2012-08-20,278744
2012-08-21,278744
2012-08-22,278744
2012-08-23,278744
2012-08-24,278744
2012-08-27,278744
2012-08-28,278744
2012-08-29,278744
2012-08-30,278744
2012-08-31,449379
2012-09-03,449379
2012-09-04,449379
2012-09-05,449379
2012-09-06,449379
2012-09-07,449379
2012-09-10,449379
2012-09-11,449379
2012-09-12,449379
2012-09-13,449379
2012-09-14,280100
2012-09-17,280100
2012-09-18,280100
2012-09-19,280100
2012-09-20,280100
2012-09-21,280100
2012-09-24,280100
2012-09-25,280100
2012-09-26,280100
2012-09-27,280100
2012-09-28,273887
2012-10-01,273887
2012-10-02,273887
2012-10-03,273887
2012-10-04,273887
2012-10-05,273887
2012-10-08,273887
2012-10-09,273887
2012-10-10,273887
2012-10-11,273887
2012-10-12,273887
2012-10-15,246957
2012-10-16,246957
2012-10-17,246957
2012-10-18,246957
2012-10-19,246957
2012-10-22,246957
2012-10-23,246957
2012-10-24,246957
2012-10-25,246957
2012-10-26,246957
2012-10-29,246957
2012-10-30,246957
2012-10-31,288526
2012-11-01,288526
2012-11-02,288526
2012-11-05,288526
2012-11-06,288526
2012-11-07,288526
2012-11-08,288526
2012-11-09,288526
2012-11-12,288526
2012-11-13,288526
2012-11-14,288526
2012-11-15,353729
2012-11-16,353729
2012-11-19,353729
2012-11-20,353729
2012-11-21,353729
2012-11-22,353729
2012-11-23,353729
2012-11-26,353729
2012-11-27,353729
2012-11-28,353729
2012-11-29,353729
2012-11-30,475375
2012-12-03,475375
2012-12-04,475375
2012-12-05,475375
2012-12-06,475375
2012-12-07,475375
2012-12-10,475375
2012-12-11,475375
2012-12-12,475375
2012-12-13,475375
2012-12-14,386303
2012-12-17,386303
2012-12-18,386303
2012-12-19,386303
2012-12-20,386303
2012-12-21,386303
2012-12-24,386303
2012-12-25,386303
2012-12-26,386303
2012-12-27,386303
2012-12-28,386303
2012-12-31,363944
2013-01-01,363944
2013-01-02,363944
2013-01-03,363944
2013-01-04,363944
2013-01-07,363944
2013-01-08,363944
2013-01-09,363944
2013-01-10,363944
2013-01-11,363944
2013-01-14,363944
2013-01-15,307928
2013-01-16,307928
2013-01-17,307928
2013-01-18,307928
2013-01-21,307928
2013-01-22,307928
2013-01-23,307928
2013-01-24,307928
2013-01-25,307928
2013-01-28,307928
2013-01-29,307928
2013-01-30,307928
2013-01-31,487799
2013-02-01,487799
2013-02-04,487799
2013-02-05,487799
2013-02-06,487799
2013-02-07,487799
2013-02-08,487799
2013-02-11,487799
2013-02-12,487799
2013-02-13,487799
2013-02-14,487799
2013-02-15,657037
2013-02-18,657037
2013-02-19,657037
2013-02-20,657037
2013-02-21,657037
2013-02-22,657037
2013-02-25,657037
2013-02-26,657037
2013-02-27,657037
2013-02-28,638620
2013-03-01,638620
2013-03-04,638620
2013-03-05,638620
2013-03-06,638620
2013-03-07,638620
2013-03-08,638620
2013-03-11,638620
2013-03-12,638620
2013-03-13,638620
2013-03-14,638620
2013-03-15,744287
2013-03-18,744287
2013-03-19,744287
2013-03-20,744287
2013-03-21,744287
2013-03-22,744287
2013-03-25,744287
2013-03-26,744287
2013-03-27,744287
2013-03-28,720869
2013-03-29,720869
2013-04-01,720869
2013-04-02,720869
2013-04-03,720869
2013-04-04,720869
2013-04-05,720869
2013-04-08,720869
2013-04-09,720869
2013-04-10,720869
2013-04-11,720869
2013-04-12,720869
2013-04-15,631904
2013-04-16,631904
2013-04-17,631904
2013-04-18,631904
2013-04-19,631904
2013-04-22,631904
2013-04-23,631904
2013-04-24,631904
2013-04-25,631904
2013-04-26,631904
2013-04-29,631904
2013-04-30,528203
2013-05-01,528203
2013-05-02,528203
2013-05-03,528203
2013-05-06,528203
2013-05-07,528203
2013-05-08,528203
2013-05-09,528203
2013-05-10,528203
2013-05-13,528203
2013-05-14,528203
2013-05-15,544234
2013-05-16,544234
2013-05-17,544234
2013-05-20,544234
2013-05-21,544234
2013-05-22,544234
2013-05-23,544234
2013-05-24,544234
2013-05-27,544234
2013-05-28,544234
2013-05-29,544234
2013-05-30,544234
2013-05-31,851172
2013-06-03,851172
2013-06-04,851172
2013-06-05,851172
2013-06-06,851172
2013-06-07,851172
2013-06-10,851172
2013-06-11,851172
2013-06-12,851172
2013-06-13,851172
2013-06-14,1003562
2013-06-17,1003562
2013-06-18,1003562
2013-06-19,1003562
2013-06-20,1003562
2013-06-21,1003562
2013-06-24,1003562
2013-06-25,1003562
2013-06-26,1003562
2013-06-27,1003562
2013-06-28,787163
2013-07-01,787163
2013-07-02,787163
2013-07-03,787163
2013-07-04,787163
2013-07-05,787163
2013-07-08,787163
2013-07-09,787163
2013-07-10,787163
2013-07-11,787163
2013-07-12,787163
2013-07-15,904584
2013-07-16,904584
2013-07-17,904584
2013-07-18,904584
2013-07-19,904584
2013-07-22,904584
2013-07-23,904584
2013-07-24,904584
2013-07-25,904584
2013-07-26,904584
2013-07-29,904584
2013-07-30,904584
2013-07-31,671795
2013-08-01,671795
2013-08-02,671795
2013-08-05,671795
2013-08-06,671795
2013-08-07,671795
2013-08-08,671795
2013-08-09,671795
2013-08-12,671795
2013-08-13,671795
2013-08-14,671795
2013-08-15,554380
2013-08-16,554380
2013-08-19,554380
2013-08-20,554380
2013-08-21,554380
2013-08-22,554380
2013-08-23,554380
2013-08-26,554380
2013-08-27,554380
2013-08-28,554380
2013-08-29,554380
2013-08-30,1294906
2013-09-02,1294906
2013-09-03,1294906
2013-09-04,1294906
2013-09-05,1294906
2013-09-06,1294906
2013-09-09,1294906
2013-09-10,1294906
2013-09-11,1294906
2013-09-12,1294906
2013-09-13,1395560
2013-09-16,1395560
2013-09-17,1395560
2013-09-18,1395560
2013-09-19,1395560
2013-09-20,1395560
2013-09-23,1395560
2013-09-24,1395560
2013-09-25,1395560
2013-09-26,1395560
2013-09-27,1395560
2013-09-30,1336966
2013-10-01,1336966
2013-10-02,1336966
2013-10-03,1336966
2013-10-04,1336966
2013-10-07,1336966
2013-10-08,1336966
2013-10-09,1336966
2013-10-10,1336966
2013-10-11,1336966
2013-10-14,1336966
2013-10-15,1307013
2013-10-16,1307013
2013-10-17,1307013
2013-10-18,1307013
2013-10-21,1307013
2013-10-22,1307013
2013-10-23,1307013
2013-10-24,1307013
2013-10-25,1307013
2013-10-28,1307013
2013-10-29,1307013
2013-10-30,1307013
2013-10-31,1533329
2013-11-01,1533329
2013-11-04,1533329
2013-11-05,1533329
2013-11-06,1533329
2013-11-07,1533329
2013-11-08,1533329
2013-11-11,1533329
2013-11-12,1533329
2013-11-13,1533329
2013-11-14,1533329
2013-11-15,1615178
2013-11-18,1615178
2013-11-19,1615178
2013-11-20,1615178
2013-11-21,1615178
2013-11-22,1615178
2013-11-25,1615178
2013-11-26,1615178
2013-11-27,1615178
2013-11-28,1615178
2013-11-29,1142699
2013-12-02,1142699
2013-12-03,1142699
2013-12-04,1142699
2013-12-05,1142699
2013-12-06,1142699
2013-12-09,1142699
2013-12-10,1142699
2013-12-11,1142699
2013-12-12,1142699
2013-12-13,1113626
2013-12-16,1113626
2013-12-17,1113626
2013-12-18,1113626
2013-12-19,1113626
2013-12-20,1113626
2013-12-23,1113626
2013-12-24,1113626
2013-12-25,1113626
2013-12-26,1113626
2013-12-27,1113626
2013-12-30,1113626
2013-12-31,996868
2014-01-01,996868
2014-01-02,996868
2014-01-03,996868
2014-01-06,996868
2014-01-07,996868
2014-01-08,996868
2014-01-09,996868
2014-01-10,996868
2014-01-13,996868
2014-01-14,996868
2014-01-15,1067471
2014-01-16,1067471
2014-01-17,1067471
2014-01-20,1067471
2014-01-21,1067471
2014-01-22,1067471
2014-01-23,1067471
2014-01-24,1067471
2014-01-27,1067471
2014-01-28,1067471
2014-01-29,1067471
2014-01-30,1067471
2014-01-31,1383879
2014-02-03,1383879
2014-02-04,1383879
2014-02-05,1383879
2014-02-06,1383879
2014-02-07,1383879
2014-02-10,1383879
2014-02-11,1383879
