Date,short_int
2011-08-12,5000043
2011-08-15,3667428
2011-08-16,3667428
2011-08-17,3667428
2011-08-18,3667428
2011-08-19,3667428
2011-08-22,3667428
2011-08-23,3667428
2011-08-24,3667428
2011-08-25,3667428
2011-08-26,3667428
2011-08-29,3667428
2011-08-30,3667428
2011-08-31,3818861
2011-09-01,3818861
2011-09-02,3818861
2011-09-05,3818861
2011-09-06,3818861
2011-09-07,3818861
2011-09-08,3818861
2011-09-09,3818861
2011-09-12,3818861
2011-09-13,3818861
2011-09-14,3818861
2011-09-15,6614314
2011-09-16,6614314
2011-09-19,6614314
2011-09-20,6614314
2011-09-21,6614314
2011-09-22,6614314
2011-09-23,6614314
2011-09-26,6614314
2011-09-27,6614314
2011-09-28,6614314
2011-09-29,6614314
2011-09-30,3556326
2011-10-03,3556326
2011-10-04,3556326
2011-10-05,3556326
2011-10-06,3556326
2011-10-07,3556326
2011-10-10,3556326
2011-10-11,3556326
2011-10-12,3556326
2011-10-13,3556326
2011-10-14,3416007
2011-10-17,3416007
2011-10-18,3416007
2011-10-19,3416007
2011-10-20,3416007
2011-10-21,3416007
2011-10-24,3416007
2011-10-25,3416007
2011-10-26,3416007
2011-10-27,3416007
2011-10-28,3416007
2011-10-31,6733256
2011-11-01,6733256
2011-11-02,6733256
2011-11-03,6733256
2011-11-04,6733256
2011-11-07,6733256
2011-11-08,6733256
2011-11-09,6733256
2011-11-10,6733256
2011-11-11,6733256
2011-11-14,6733256
2011-11-15,6295429
2011-11-16,6295429
2011-11-17,6295429
2011-11-18,6295429
2011-11-21,6295429
2011-11-22,6295429
2011-11-23,6295429
2011-11-24,6295429
2011-11-25,6295429
2011-11-28,6295429
2011-11-29,6295429
2011-11-30,8103426
2011-12-01,8103426
2011-12-02,8103426
2011-12-05,8103426
2011-12-06,8103426
2011-12-07,8103426
2011-12-08,8103426
2011-12-09,8103426
2011-12-12,8103426
2011-12-13,8103426
2011-12-14,8103426
2011-12-15,8007215
2011-12-16,8007215
2011-12-19,8007215
2011-12-20,8007215
2011-12-21,8007215
2011-12-22,8007215
2011-12-23,8007215
2011-12-26,8007215
2011-12-27,8007215
2011-12-28,8007215
2011-12-29,8007215
2011-12-30,5611674
2012-01-02,5611674
2012-01-03,5611674
2012-01-04,5611674
2012-01-05,5611674
2012-01-06,5611674
2012-01-09,5611674
2012-01-10,5611674
2012-01-11,5611674
2012-01-12,5611674
2012-01-13,6766056
2012-01-16,6766056
2012-01-17,6766056
2012-01-18,6766056
2012-01-19,6766056
2012-01-20,6766056
2012-01-23,6766056
2012-01-24,6766056
2012-01-25,6766056
2012-01-26,6766056
2012-01-27,6766056
2012-01-30,6766056
2012-01-31,7301199
2012-02-01,7301199
2012-02-02,7301199
2012-02-03,7301199
2012-02-06,7301199
2012-02-07,7301199
2012-02-08,7301199
2012-02-09,7301199
2012-02-10,7301199
2012-02-13,7301199
2012-02-14,7301199
2012-02-15,7809018
2012-02-16,7809018
2012-02-17,7809018
2012-02-20,7809018
2012-02-21,7809018
2012-02-22,7809018
2012-02-23,7809018
2012-02-24,7809018
2012-02-27,7809018
2012-02-28,7809018
2012-02-29,7156047
2012-03-01,7156047
2012-03-02,7156047
2012-03-05,7156047
2012-03-06,7156047
2012-03-07,7156047
2012-03-08,7156047
2012-03-09,7156047
2012-03-12,7156047
2012-03-13,7156047
2012-03-14,7156047
2012-03-15,7863151
2012-03-16,7863151
2012-03-19,7863151
2012-03-20,7863151
2012-03-21,7863151
2012-03-22,7863151
2012-03-23,7863151
2012-03-26,7863151
2012-03-27,7863151
2012-03-28,7863151
2012-03-29,7863151
2012-03-30,5896118
2012-04-02,5896118
2012-04-03,5896118
2012-04-04,5896118
2012-04-05,5896118
2012-04-06,5896118
2012-04-09,5896118
2012-04-10,5896118
2012-04-11,5896118
2012-04-12,5896118
2012-04-13,16094188
2012-04-16,16094188
2012-04-17,16094188
2012-04-18,16094188
2012-04-19,16094188
2012-04-20,16094188
2012-04-23,16094188
2012-04-24,16094188
2012-04-25,16094188
2012-04-26,16094188
2012-04-27,16094188
2012-04-30,15252648
2012-05-01,15252648
2012-05-02,15252648
2012-05-03,15252648
2012-05-04,15252648
2012-05-07,15252648
2012-05-08,15252648
2012-05-09,15252648
2012-05-10,15252648
2012-05-11,15252648
2012-05-14,15252648
2012-05-15,14697000
2012-05-16,14697000
2012-05-17,14697000
2012-05-18,14697000
2012-05-21,14697000
2012-05-22,14697000
2012-05-23,14697000
2012-05-24,14697000
2012-05-25,14697000
2012-05-28,14697000
2012-05-29,14697000
2012-05-30,14697000
2012-05-31,8523212
2012-06-01,8523212
2012-06-04,8523212
2012-06-05,8523212
2012-06-06,8523212
2012-06-07,8523212
2012-06-08,8523212
2012-06-11,8523212
2012-06-12,8523212
2012-06-13,8523212
2012-06-14,8523212
2012-06-15,6473559
2012-06-18,6473559
2012-06-19,6473559
2012-06-20,6473559
2012-06-21,6473559
2012-06-22,6473559
2012-06-25,6473559
2012-06-26,6473559
2012-06-27,6473559
2012-06-28,6473559
2012-06-29,6797348
2012-07-02,6797348
2012-07-03,6797348
2012-07-04,6797348
2012-07-05,6797348
2012-07-06,6797348
2012-07-09,6797348
2012-07-10,6797348
2012-07-11,6797348
2012-07-12,6797348
2012-07-13,8157553
2012-07-16,8157553
2012-07-17,8157553
2012-07-18,8157553
2012-07-19,8157553
2012-07-20,8157553
2012-07-23,8157553
2012-07-24,8157553
2012-07-25,8157553
2012-07-26,8157553
2012-07-27,8157553
2012-07-30,8157553
2012-07-31,6829253
2012-08-01,6829253
2012-08-02,6829253
2012-08-03,6829253
2012-08-06,6829253
2012-08-07,6829253
2012-08-08,6829253
2012-08-09,6829253
2012-08-10,6829253
2012-08-13,6829253
2012-08-14,6829253
2012-08-15,6719719
2012-08-16,6719719
2012-08-17,6719719
2012-08-20,6719719
2012-08-21,6719719
2012-08-22,6719719
2012-08-23,6719719
2012-08-24,6719719
2012-08-27,6719719
2012-08-28,6719719
2012-08-29,6719719
2012-08-30,6719719
2012-08-31,6852876
2012-09-03,6852876
2012-09-04,6852876
2012-09-05,6852876
2012-09-06,6852876
2012-09-07,6852876
2012-09-10,6852876
2012-09-11,6852876
2012-09-12,6852876
2012-09-13,6852876
2012-09-14,7360085
2012-09-17,7360085
2012-09-18,7360085
2012-09-19,7360085
2012-09-20,7360085
2012-09-21,7360085
2012-09-24,7360085
2012-09-25,7360085
2012-09-26,7360085
2012-09-27,7360085
2012-09-28,7252200
2012-10-01,7252200
2012-10-02,7252200
2012-10-03,7252200
2012-10-04,7252200
2012-10-05,7252200
2012-10-08,7252200
2012-10-09,7252200
2012-10-10,7252200
2012-10-11,7252200
2012-10-12,7252200
2012-10-15,6348431
2012-10-16,6348431
2012-10-17,6348431
2012-10-18,6348431
2012-10-19,6348431
2012-10-22,6348431
2012-10-23,6348431
2012-10-24,6348431
2012-10-25,6348431
2012-10-26,6348431
2012-10-29,6348431
2012-10-30,6348431
2012-10-31,7447438
2012-11-01,7447438
2012-11-02,7447438
2012-11-05,7447438
2012-11-06,7447438
2012-11-07,7447438
2012-11-08,7447438
2012-11-09,7447438
2012-11-12,7447438
2012-11-13,7447438
2012-11-14,7447438
2012-11-15,7521030
2012-11-16,7521030
2012-11-19,7521030
2012-11-20,7521030
2012-11-21,7521030
2012-11-22,7521030
2012-11-23,7521030
2012-11-26,7521030
2012-11-27,7521030
2012-11-28,7521030
2012-11-29,7521030
2012-11-30,8909263
2012-12-03,8909263
2012-12-04,8909263
2012-12-05,8909263
2012-12-06,8909263
2012-12-07,8909263
2012-12-10,8909263
2012-12-11,8909263
2012-12-12,8909263
2012-12-13,8909263
2012-12-14,8012945
2012-12-17,8012945
2012-12-18,8012945
2012-12-19,8012945
2012-12-20,8012945
2012-12-21,8012945
2012-12-24,8012945
2012-12-25,8012945
2012-12-26,8012945
2012-12-27,8012945
2012-12-28,8012945
2012-12-31,8463572
2013-01-01,8463572
2013-01-02,8463572
2013-01-03,8463572
2013-01-04,8463572
2013-01-07,8463572
2013-01-08,8463572
2013-01-09,8463572
2013-01-10,8463572
2013-01-11,8463572
2013-01-14,8463572
2013-01-15,8311293
2013-01-16,8311293
2013-01-17,8311293
2013-01-18,8311293
2013-01-21,8311293
2013-01-22,8311293
2013-01-23,8311293
2013-01-24,8311293
2013-01-25,8311293
2013-01-28,8311293
2013-01-29,8311293
2013-01-30,8311293
2013-01-31,9140303
2013-02-01,9140303
2013-02-04,9140303
2013-02-05,9140303
2013-02-06,9140303
2013-02-07,9140303
2013-02-08,9140303
2013-02-11,9140303
2013-02-12,9140303
2013-02-13,9140303
2013-02-14,9140303
2013-02-15,9074255
2013-02-18,9074255
2013-02-19,9074255
2013-02-20,9074255
2013-02-21,9074255
2013-02-22,9074255
2013-02-25,9074255
2013-02-26,9074255
2013-02-27,9074255
2013-02-28,9985525
2013-03-01,9985525
2013-03-04,9985525
2013-03-05,9985525
2013-03-06,9985525
2013-03-07,9985525
2013-03-08,9985525
2013-03-11,9985525
2013-03-12,9985525
2013-03-13,9985525
2013-03-14,9985525
2013-03-15,14512693
2013-03-18,14512693
2013-03-19,14512693
2013-03-20,14512693
2013-03-21,14512693
2013-03-22,14512693
2013-03-25,14512693
2013-03-26,14512693
2013-03-27,14512693
2013-03-28,17410299
2013-03-29,17410299
2013-04-01,17410299
2013-04-02,17410299
2013-04-03,17410299
2013-04-04,17410299
2013-04-05,17410299
2013-04-08,17410299
2013-04-09,17410299
2013-04-10,17410299
2013-04-11,17410299
2013-04-12,17410299
2013-04-15,21413652
2013-04-16,21413652
2013-04-17,21413652
2013-04-18,21413652
2013-04-19,21413652
2013-04-22,21413652
2013-04-23,21413652
2013-04-24,21413652
2013-04-25,21413652
2013-04-26,21413652
2013-04-29,21413652
2013-04-30,31816179
2013-05-01,31816179
2013-05-02,31816179
2013-05-03,31816179
2013-05-06,31816179
2013-05-07,31816179
2013-05-08,31816179
2013-05-09,31816179
2013-05-10,31816179
2013-05-13,31816179
2013-05-14,31816179
2013-05-15,31307863
2013-05-16,31307863
2013-05-17,31307863
2013-05-20,31307863
2013-05-21,31307863
2013-05-22,31307863
2013-05-23,31307863
2013-05-24,31307863
2013-05-27,31307863
2013-05-28,31307863
2013-05-29,31307863
2013-05-30,31307863
2013-05-31,25041379
2013-06-03,25041379
2013-06-04,25041379
2013-06-05,25041379
2013-06-06,25041379
2013-06-07,25041379
2013-06-10,25041379
2013-06-11,25041379
2013-06-12,25041379
2013-06-13,25041379
2013-06-14,12416024
2013-06-17,12416024
2013-06-18,12416024
2013-06-19,12416024
2013-06-20,12416024
