Date,short_int
2017-09-18,900011
2017-09-19,900011
2017-09-20,900011
2017-09-21,900011
2017-09-22,900011
2017-09-25,900011
2017-09-26,900011
2017-09-27,900011
2017-09-28,900011
2017-09-29,927897
2017-10-02,927897
2017-10-03,927897
2017-10-04,927897
2017-10-05,927897
2017-10-06,927897
2017-10-09,927897
2017-10-10,927897
2017-10-11,927897
2017-10-12,927897
2017-10-13,1092641
2017-10-16,1092641
2017-10-17,1092641
2017-10-18,1092641
2017-10-19,1092641
2017-10-20,1092641
2017-10-23,1092641
2017-10-24,1092641
2017-10-25,1092641
2017-10-26,1092641
2017-10-27,1092641
2017-10-30,1092641
2017-10-31,719946
2017-11-01,719946
2017-11-02,719946
2017-11-03,719946
2017-11-06,719946
2017-11-07,719946
2017-11-08,719946
2017-11-09,719946
2017-11-10,719946
2017-11-13,719946
2017-11-14,719946
2017-11-15,780982
2017-11-16,780982
2017-11-17,780982
2017-11-20,780982
2017-11-21,780982
2017-11-22,780982
2017-11-23,780982
2017-11-24,780982
2017-11-27,780982
2017-11-28,780982
2017-11-29,780982
2017-11-30,750883
2017-12-01,750883
2017-12-04,750883
2017-12-05,750883
2017-12-06,750883
2017-12-07,750883
2017-12-08,750883
2017-12-11,750883
2017-12-12,750883
2017-12-13,750883
2017-12-14,750883
2017-12-15,1005592
2017-12-18,1005592
2017-12-19,1005592
2017-12-20,1005592
2017-12-21,1005592
2017-12-22,1005592
2017-12-25,1005592
2017-12-26,1005592
2017-12-27,1005592
2017-12-28,1005592
2017-12-29,558588
2018-01-01,558588
2018-01-02,558588
2018-01-03,558588
2018-01-04,558588
2018-01-05,558588
2018-01-08,558588
2018-01-09,558588
2018-01-10,558588
2018-01-11,558588
2018-01-12,490066
2018-01-15,490066
2018-01-16,490066
2018-01-17,490066
2018-01-18,490066
2018-01-19,490066
2018-01-22,490066
2018-01-23,490066
2018-01-24,490066
2018-01-25,490066
2018-01-26,490066
2018-01-29,490066
2018-01-30,490066
2018-01-31,400808
2018-02-01,400808
2018-02-02,400808
2018-02-05,400808
2018-02-06,400808
2018-02-07,400808
2018-02-08,400808
2018-02-09,400808
2018-02-12,400808
2018-02-13,400808
2018-02-14,400808
2018-02-15,296596
2018-02-16,296596
2018-02-19,296596
2018-02-20,296596
2018-02-21,296596
2018-02-22,296596
2018-02-23,296596
2018-02-26,296596
2018-02-27,296596
2018-02-28,175927
2018-03-01,175927
2018-03-02,175927
2018-03-05,175927
2018-03-06,175927
2018-03-07,175927
2018-03-08,175927
2018-03-09,175927
2018-03-12,175927
2018-03-13,175927
2018-03-14,175927
2018-03-15,171760
2018-03-16,171760
2018-03-19,171760
2018-03-20,171760
2018-03-21,171760
2018-03-22,171760
2018-03-23,171760
2018-03-26,171760
2018-03-27,171760
2018-03-28,171760
2018-03-29,1829786
2018-03-30,1829786
2018-04-02,1829786
2018-04-03,1829786
2018-04-04,1829786
2018-04-05,1829786
2018-04-06,1829786
2018-04-09,1829786
2018-04-10,1829786
2018-04-11,1829786
2018-04-12,1829786
2018-04-13,176450
2018-04-16,176450
2018-04-17,176450
2018-04-18,176450
2018-04-19,176450
2018-04-20,176450
2018-04-23,176450
2018-04-24,176450
2018-04-25,176450
2018-04-26,176450
2018-04-27,176450
2018-04-30,146469
2018-05-01,146469
2018-05-02,146469
2018-05-03,146469
2018-05-04,146469
2018-05-07,146469
2018-05-08,146469
2018-05-09,146469
2018-05-10,146469
2018-05-11,146469
2018-05-14,146469
2018-05-15,165086
2018-05-16,165086
2018-05-17,165086
2018-05-18,165086
2018-05-21,165086
2018-05-22,165086
2018-05-23,165086
2018-05-24,165086
2018-05-25,165086
2018-05-28,165086
2018-05-29,165086
2018-05-30,165086
2018-05-31,535791
2018-06-01,535791
2018-06-04,535791
2018-06-05,535791
2018-06-06,535791
2018-06-07,535791
2018-06-08,535791
2018-06-11,535791
2018-06-12,535791
2018-06-13,535791
2018-06-14,535791
2018-06-15,758088
2018-06-18,758088
2018-06-19,758088
2018-06-20,758088
2018-06-21,758088
2018-06-22,758088
2018-06-25,758088
2018-06-26,758088
2018-06-27,758088
2018-06-28,758088
2018-06-29,807759
2018-07-02,807759
2018-07-03,807759
2018-07-04,807759
2018-07-05,807759
2018-07-06,807759
2018-07-09,807759
2018-07-10,807759
2018-07-11,807759
2018-07-12,807759
2018-07-13,963910
2018-07-16,963910
2018-07-17,963910
2018-07-18,963910
2018-07-19,963910
2018-07-20,963910
2018-07-23,963910
2018-07-24,963910
2018-07-25,963910
2018-07-26,963910
2018-07-27,963910
2018-07-30,963910
2018-07-31,1084407
2018-08-01,1084407
2018-08-02,1084407
2018-08-03,1084407
2018-08-06,1084407
2018-08-07,1084407
2018-08-08,1084407
2018-08-09,1084407
2018-08-10,1084407
2018-08-13,1084407
2018-08-14,1084407
2018-08-15,431598
2018-08-16,431598
2018-08-17,431598
2018-08-20,431598
2018-08-21,431598
2018-08-22,431598
2018-08-23,431598
2018-08-24,431598
2018-08-27,431598
2018-08-28,431598
2018-08-29,431598
2018-08-30,431598
2018-08-31,472173
2018-09-03,472173
2018-09-04,472173
2018-09-05,472173
2018-09-06,472173
2018-09-07,472173
2018-09-10,472173
2018-09-11,472173
