Date,short_int
2019-03-08,106649
2019-03-11,106649
2019-03-12,106649
2019-03-13,106649
2019-03-14,106649
2019-03-15,93164
2019-03-18,93164
2019-03-19,93164
2019-03-20,93164
2019-03-21,93164
2019-03-22,93164
2019-03-25,93164
2019-03-26,93164
2019-03-27,93164
2019-03-28,93164
2019-03-29,92959
2019-04-01,92959
2019-04-02,92959
2019-04-03,92959
2019-04-04,92959
2019-04-05,92959
2019-04-08,92959
2019-04-09,92959
2019-04-10,92959
2019-04-11,92959
2019-04-12,92959
2019-04-15,122589
2019-04-16,122589
2019-04-17,122589
2019-04-18,122589
2019-04-19,122589
2019-04-22,122589
2019-04-23,122589
2019-04-24,122589
2019-04-25,122589
2019-04-26,122589
2019-04-29,122589
2019-04-30,98819
2019-05-01,98819
2019-05-02,98819
2019-05-03,98819
2019-05-06,98819
2019-05-07,98819
2019-05-08,98819
2019-05-09,98819
2019-05-10,98819
2019-05-13,98819
2019-05-14,98819
2019-05-15,115281
2019-05-16,115281
2019-05-17,115281
2019-05-20,115281
2019-05-21,115281
2019-05-22,115281
2019-05-23,115281
2019-05-24,115281
2019-05-27,115281
2019-05-28,115281
2019-05-29,115281
2019-05-30,115281
2019-05-31,38851
2019-06-03,38851
2019-06-04,38851
2019-06-05,38851
2019-06-06,38851
2019-06-07,38851
2019-06-10,38851
2019-06-11,38851
2019-06-12,38851
2019-06-13,38851
2019-06-14,38708
2019-06-17,38708
2019-06-18,38708
2019-06-19,38708
2019-06-20,38708
2019-06-21,38708
2019-06-24,38708
2019-06-25,38708
2019-06-26,38708
2019-06-27,38708
2019-06-28,51562
2019-07-01,51562
2019-07-02,51562
2019-07-03,51562
2019-07-04,51562
2019-07-05,51562
2019-07-08,51562
2019-07-09,51562
2019-07-10,51562
2019-07-11,51562
2019-07-12,51562
2019-07-15,60533
2019-07-16,60533
2019-07-17,60533
2019-07-18,60533
2019-07-19,60533
2019-07-22,60533
2019-07-23,60533
2019-07-24,60533
2019-07-25,60533
2019-07-26,60533
2019-07-29,60533
2019-07-30,60533
2019-07-31,53705
2019-08-01,53705
2019-08-02,53705
2019-08-05,53705
2019-08-06,53705
2019-08-07,53705
2019-08-08,53705
2019-08-09,53705
2019-08-12,53705
2019-08-13,53705
2019-08-14,53705
2019-08-15,23307
2019-08-16,23307
2019-08-19,23307
2019-08-20,23307
2019-08-21,23307
2019-08-22,23307
2019-08-23,23307
2019-08-26,23307
2019-08-27,23307
2019-08-28,23307
2019-08-29,23307
2019-08-30,22722
2019-09-02,22722
2019-09-03,22722
2019-09-04,22722
2019-09-05,22722
2019-09-06,22722
2019-09-09,22722
2019-09-10,22722
2019-09-11,22722
2019-09-12,22722
2019-09-13,27310
2019-09-16,27310
2019-09-17,27310
2019-09-18,27310
2019-09-19,27310
2019-09-20,27310
2019-09-23,27310
2019-09-24,27310
2019-09-25,27310
2019-09-26,27310
2019-09-27,27310
2019-09-30,25328
2019-10-01,25328
2019-10-02,25328
2019-10-03,25328
2019-10-04,25328
2019-10-07,25328
2019-10-08,25328
2019-10-09,25328
2019-10-10,25328
2019-10-11,25328
2019-10-14,25328
2019-10-15,71753
2019-10-16,71753
2019-10-17,71753
2019-10-18,71753
2019-10-21,71753
2019-10-22,71753
2019-10-23,71753
2019-10-24,71753
2019-10-25,71753
2019-10-28,71753
2019-10-29,71753
2019-10-30,71753
2019-10-31,57869
2019-11-01,57869
2019-11-04,57869
2019-11-05,57869
2019-11-06,57869
2019-11-07,57869
2019-11-08,57869
2019-11-11,57869
2019-11-12,57869
2019-11-13,57869
2019-11-14,57869
2019-11-15,73444
2019-11-18,73444
2019-11-19,73444
2019-11-20,73444
2019-11-21,73444
2019-11-22,73444
2019-11-25,73444
2019-11-26,73444
2019-11-27,73444
2019-11-28,73444
2019-11-29,47767
2019-12-02,47767
2019-12-03,47767
2019-12-04,47767
2019-12-05,47767
2019-12-06,47767
2019-12-09,47767
2019-12-10,47767
2019-12-11,47767
2019-12-12,47767
2019-12-13,42868
2019-12-16,42868
2019-12-17,42868
2019-12-18,42868
2019-12-19,42868
2019-12-20,42868
2019-12-23,42868
2019-12-24,42868
2019-12-25,42868
2019-12-26,42868
2019-12-27,42868
2019-12-30,42868
2019-12-31,281478
2020-01-01,281478
2020-01-02,281478
2020-01-03,281478
2020-01-06,281478
2020-01-07,281478
2020-01-08,281478
2020-01-09,281478
2020-01-10,281478
2020-01-13,281478
2020-01-14,281478
2020-01-15,29650
2020-01-16,29650
2020-01-17,29650
2020-01-20,29650
2020-01-21,29650
2020-01-22,29650
2020-01-23,29650
2020-01-24,29650
2020-01-27,29650
2020-01-28,29650
2020-01-29,29650
2020-01-30,29650
2020-01-31,73305
2020-02-03,73305
2020-02-04,73305
2020-02-05,73305
2020-02-06,73305
2020-02-07,73305
2020-02-10,73305
2020-02-11,73305
2020-02-12,73305
2020-02-13,73305
2020-02-14,92843
2020-02-17,92843
2020-02-18,92843
2020-02-19,92843
2020-02-20,92843
2020-02-21,92843
2020-02-24,92843
2020-02-25,92843
2020-02-26,92843
2020-02-27,92843
2020-02-28,86824
2020-03-02,86824
2020-03-03,86824
2020-03-04,86824
2020-03-05,86824
2020-03-06,86824
2020-03-09,86824
2020-03-10,86824
2020-03-11,86824
2020-03-12,86824
2020-03-13,86824
2020-03-16,86824
