Date,short_int
2014-02-13,947116
2014-02-14,653151
2014-02-17,653151
2014-02-18,653151
2014-02-19,653151
2014-02-20,653151
2014-02-21,653151
2014-02-24,653151
2014-02-25,653151
2014-02-26,653151
2014-02-27,653151
2014-02-28,679303
2014-03-03,679303
2014-03-04,679303
2014-03-05,679303
2014-03-06,679303
2014-03-07,679303
2014-03-10,679303
2014-03-11,679303
2014-03-12,679303
2014-03-13,679303
2014-03-14,719860
2014-03-17,719860
2014-03-18,719860
2014-03-19,719860
2014-03-20,719860
2014-03-21,719860
2014-03-24,719860
2014-03-25,719860
2014-03-26,719860
2014-03-27,719860
2014-03-28,719860
2014-03-31,447468
2014-04-01,447468
2014-04-02,447468
2014-04-03,447468
2014-04-04,447468
2014-04-07,447468
2014-04-08,447468
2014-04-09,447468
2014-04-10,447468
2014-04-11,447468
2014-04-14,447468
2014-04-15,400123
2014-04-16,400123
2014-04-17,400123
2014-04-18,400123
2014-04-21,400123
2014-04-22,400123
2014-04-23,400123
2014-04-24,400123
2014-04-25,400123
2014-04-28,400123
2014-04-29,400123
2014-04-30,266585
2014-05-01,266585
2014-05-02,266585
2014-05-05,266585
2014-05-06,266585
2014-05-07,266585
2014-05-08,266585
2014-05-09,266585
2014-05-12,266585
2014-05-13,266585
2014-05-14,266585
2014-05-15,265622
2014-05-16,265622
2014-05-19,265622
2014-05-20,265622
2014-05-21,265622
2014-05-22,265622
2014-05-23,265622
2014-05-26,265622
2014-05-27,265622
2014-05-28,265622
2014-05-29,265622
2014-05-30,473870
2014-06-02,473870
2014-06-03,473870
2014-06-04,473870
2014-06-05,473870
2014-06-06,473870
2014-06-09,473870
2014-06-10,473870
2014-06-11,473870
2014-06-12,473870
2014-06-13,352240
2014-06-16,352240
2014-06-17,352240
2014-06-18,352240
2014-06-19,352240
2014-06-20,352240
2014-06-23,352240
2014-06-24,352240
2014-06-25,352240
2014-06-26,352240
2014-06-27,352240
2014-06-30,268408
2014-07-01,268408
2014-07-02,268408
2014-07-03,268408
2014-07-04,268408
2014-07-07,268408
2014-07-08,268408
2014-07-09,268408
2014-07-10,268408
2014-07-11,268408
2014-07-14,268408
2014-07-15,303608
2014-07-16,303608
2014-07-17,303608
2014-07-18,303608
2014-07-21,303608
2014-07-22,303608
2014-07-23,303608
2014-07-24,303608
2014-07-25,303608
2014-07-28,303608
2014-07-29,303608
2014-07-30,303608
2014-07-31,383082
2014-08-01,383082
2014-08-04,383082
2014-08-05,383082
2014-08-06,383082
2014-08-07,383082
2014-08-08,383082
2014-08-11,383082
2014-08-12,383082
2014-08-13,383082
2014-08-14,383082
2014-08-15,672513
2014-08-18,672513
2014-08-19,672513
2014-08-20,672513
2014-08-21,672513
2014-08-22,672513
2014-08-25,672513
2014-08-26,672513
2014-08-27,672513
2014-08-28,672513
2014-08-29,484298
2014-09-01,484298
2014-09-02,484298
2014-09-03,484298
2014-09-04,484298
2014-09-05,484298
2014-09-08,484298
2014-09-09,484298
2014-09-10,484298
2014-09-11,484298
2014-09-12,484298
2014-09-15,562506
2014-09-16,562506
2014-09-17,562506
2014-09-18,562506
2014-09-19,562506
2014-09-22,562506
2014-09-23,562506
2014-09-24,562506
2014-09-25,562506
2014-09-26,562506
2014-09-29,562506
2014-09-30,742492
2014-10-01,742492
2014-10-02,742492
2014-10-03,742492
2014-10-06,742492
2014-10-07,742492
2014-10-08,742492
2014-10-09,742492
2014-10-10,742492
2014-10-13,742492
2014-10-14,742492
2014-10-15,908335
2014-10-16,908335
2014-10-17,908335
2014-10-20,908335
2014-10-21,908335
2014-10-22,908335
2014-10-23,908335
2014-10-24,908335
2014-10-27,908335
2014-10-28,908335
2014-10-29,908335
2014-10-30,908335
2014-10-31,769688
2014-11-03,769688
2014-11-04,769688
2014-11-05,769688
2014-11-06,769688
2014-11-07,769688
2014-11-10,769688
2014-11-11,769688
2014-11-12,769688
2014-11-13,769688
2014-11-14,693790
2014-11-17,693790
2014-11-18,693790
2014-11-19,693790
2014-11-20,693790
2014-11-21,693790
2014-11-24,693790
2014-11-25,693790
2014-11-26,693790
2014-11-27,693790
2014-11-28,592513
2014-12-01,592513
2014-12-02,592513
2014-12-03,592513
2014-12-04,592513
2014-12-05,592513
2014-12-08,592513
2014-12-09,592513
2014-12-10,592513
2014-12-11,592513
2014-12-12,592513
2014-12-15,514595
2014-12-16,514595
2014-12-17,514595
2014-12-18,514595
2014-12-19,514595
2014-12-22,514595
2014-12-23,514595
2014-12-24,514595
2014-12-25,514595
2014-12-26,514595
2014-12-29,514595
2014-12-30,514595
2014-12-31,592347
2015-01-01,592347
2015-01-02,592347
2015-01-05,592347
2015-01-06,592347
2015-01-07,592347
2015-01-08,592347
2015-01-09,592347
2015-01-12,592347
2015-01-13,592347
2015-01-14,592347
2015-01-15,854371
2015-01-16,854371
2015-01-19,854371
2015-01-20,854371
