Date,short_int
2011-08-12,2412609
2011-08-15,4531454
2011-08-16,4531454
2011-08-17,4531454
2011-08-18,4531454
2011-08-19,4531454
2011-08-22,4531454
2011-08-23,4531454
2011-08-24,4531454
2011-08-25,4531454
2011-08-26,4531454
2011-08-29,4531454
2011-08-30,4531454
2011-08-31,3766489
2011-09-01,3766489
2011-09-02,3766489
2011-09-05,3766489
2011-09-06,3766489
2011-09-07,3766489
2011-09-08,3766489
2011-09-09,3766489
2011-09-12,3766489
2011-09-13,3766489
2011-09-14,3766489
2011-09-15,4561766
2011-09-16,4561766
2011-09-19,4561766
2011-09-20,4561766
2011-09-21,4561766
2011-09-22,4561766
2011-09-23,4561766
2011-09-26,4561766
2011-09-27,4561766
2011-09-28,4561766
2011-09-29,4561766
2011-09-30,3762520
2011-10-03,3762520
2011-10-04,3762520
2011-10-05,3762520
2011-10-06,3762520
2011-10-07,3762520
2011-10-10,3762520
2011-10-11,3762520
2011-10-12,3762520
2011-10-13,3762520
2011-10-14,4190875
2011-10-17,4190875
2011-10-18,4190875
2011-10-19,4190875
2011-10-20,4190875
2011-10-21,4190875
2011-10-24,4190875
2011-10-25,4190875
2011-10-26,4190875
2011-10-27,4190875
2011-10-28,4190875
2011-10-31,3019430
2011-11-01,3019430
2011-11-02,3019430
2011-11-03,3019430
2011-11-04,3019430
2011-11-07,3019430
2011-11-08,3019430
2011-11-09,3019430
2011-11-10,3019430
2011-11-11,3019430
2011-11-14,3019430
2011-11-15,4695909
2011-11-16,4695909
2011-11-17,4695909
2011-11-18,4695909
2011-11-21,4695909
2011-11-22,4695909
2011-11-23,4695909
2011-11-24,4695909
2011-11-25,4695909
2011-11-28,4695909
2011-11-29,4695909
2011-11-30,4479923
2011-12-01,4479923
2011-12-02,4479923
2011-12-05,4479923
2011-12-06,4479923
2011-12-07,4479923
2011-12-08,4479923
2011-12-09,4479923
2011-12-12,4479923
2011-12-13,4479923
2011-12-14,4479923
2011-12-15,5042852
2011-12-16,5042852
2011-12-19,5042852
2011-12-20,5042852
2011-12-21,5042852
2011-12-22,5042852
2011-12-23,5042852
2011-12-26,5042852
2011-12-27,5042852
2011-12-28,5042852
2011-12-29,5042852
2011-12-30,3797849
2012-01-02,3797849
2012-01-03,3797849
2012-01-04,3797849
2012-01-05,3797849
