Date,mr_63
2010-08-24,0.02187245590230691
2010-08-25,0.023169041886965003
2010-08-26,0.015209301965759758
2010-08-27,0.05024333719582885
2010-08-30,0.009598247008263838
2010-08-31,0.02085244486243587
2010-09-01,0.05273974184312058
2010-09-02,0.05782409503564634
2010-09-03,0.07021408411922647
2010-09-07,0.04618752669799253
2010-09-08,0.0698022813688215
2010-09-09,0.06547140320793976
2010-09-10,0.06554213585179847
2010-09-13,0.08929743926460976
2010-09-14,0.10002032933523108
2010-09-15,0.0940802668048768
2010-09-16,0.09624719101123635
2010-09-17,0.0888040408266959
2010-09-20,0.10210102816271815
2010-09-21,0.12005406368821303
2010-09-22,0.127381181450837
2010-09-23,0.09708659094261707
2010-09-24,0.1337629699303371
2010-09-27,0.12718248303428292
2010-09-28,0.12211403917910446
2010-09-29,0.11765346103613394
2010-09-30,0.1251300427696218
2010-10-01,0.14753025607098924
2010-10-04,0.12848885928536125
2010-10-05,0.16110809962625905
2010-10-06,0.15743686617617825
2010-10-07,0.13735948896073125
2010-10-08,0.13517913014065464
2010-10-11,0.1310584518167459
2010-10-12,0.1335865846747959
2010-10-13,0.16567474144900074
2010-10-14,0.16278908402084413
2010-10-15,0.15104274638252013
2010-10-18,0.14092883348591356
2010-10-19,0.079738185410835
2010-10-20,0.109095758869032
2010-10-21,0.10133549777644402
2010-10-22,0.10463146292176129
2010-10-25,0.11318296555655083
2010-10-26,0.10586149494512065
2010-10-27,0.09671344389769776
2010-10-28,0.10152762722933262
2010-10-29,0.11807776016336624
2010-11-01,0.09973587890651192
2010-11-02,0.12685050215975524
2010-11-03,0.13714468604348817
2010-11-04,0.1628978224455615
2010-11-05,0.14452832439669416
2010-11-08,0.12699241362903457
2010-11-09,0.11626666666666674
2010-11-10,0.12051986904863465
2010-11-11,0.09313789586547783
2010-11-12,0.08250386217416006
2010-11-15,0.07397534588577992
2010-11-16,0.035393579195972524
2010-11-17,0.03849514280351851
2010-11-18,0.051748170519224646
2010-11-19,0.047736996172033974
2010-11-22,0.03727150279007185
2010-11-23,0.0012540308133290878
2010-11-24,0.006604261184173232
2010-11-26,-0.0335293405620285
2010-11-29,-0.06397160774935395
2010-11-30,-0.06260359313379893
2010-12-01,-0.02388740966146763
2010-12-02,-0.0050617533913741575
2010-12-03,0.01474320928411843
2010-12-06,0.00258935152809614
2010-12-07,-0.001987258903359601
2010-12-08,-0.004582519883741587
2010-12-09,-0.008672929056191991
2010-12-10,-0.007321468799278752
2010-12-13,0.006554529436023637
2010-12-14,0.008110047100658546
2010-12-15,0.001183631006149044
2010-12-16,0.0012440518769638587
2010-12-17,-0.0069771487505740915
2010-12-20,-0.022873747345676043
2010-12-21,-0.014507231898535644
2010-12-22,-0.011640664224482067
2010-12-23,-0.01137440758293784
2010-12-27,-0.013839094978915556
2010-12-28,-0.01895760996713447
2010-12-29,0.000940041436037653
2010-12-30,0.007620001112409458
2010-12-31,0.011107267291013523
2011-01-03,0.013945993999333828
2011-01-04,0.01648026072142872
2011-01-05,0.00024074519898564795
2011-01-06,-0.009451084004147958
2011-01-07,-0.03313364624505888
2011-01-10,-0.03538658312788434
2011-01-11,-0.022938842116974723
2011-01-12,0.010926427484881485
2011-01-13,0.01440050475996113
2011-01-14,0.019259800039596264
2011-01-18,0.049259712790827415
2011-01-19,0.03804451913037599
2011-01-20,0.02979572176662404
2011-01-21,0.0380577994729796
2011-01-24,0.042812210915819104
2011-01-25,0.037714680245102494
2011-01-26,0.03874306839186725
2011-01-27,0.036214838169368324
2011-01-28,0.0013979898507170407
2011-01-31,0.021248290898341127
2011-02-01,0.055021140673178426
2011-02-02,0.0463364655061016
2011-02-03,0.045244190626231084
2011-02-04,0.04500255521417662
2011-02-07,0.045686623513398805
2011-02-08,0.04767184035476735
2011-02-09,0.041508318294087854
2011-02-10,0.021445342108668886
2011-02-11,0.02961095944438652
2011-02-14,0.011556952662722164
2011-02-15,0.011662957780339767
2011-02-16,0.019997782131372155
2011-02-17,0.011473229132025642
2011-02-18,0.01783702244250862
2011-02-22,-0.015236992510839542
2011-02-23,0.0005973642074148522
2011-02-24,-0.005712175304690259
2011-02-25,0.0038389132922371783
2011-02-28,0.026328398550279353
2011-03-01,0.002293803051861998
2011-03-02,0.02124846191989116
2011-03-03,0.043082056986395
2011-03-04,0.04550753474405056
2011-03-07,0.052368469182466404
2011-03-08,0.05137447106456805
2011-03-09,0.042797723292469225
2011-03-10,0.01175762878705
2011-03-11,0.01960189159164405
2011-03-14,0.02244567491676097
2011-03-15,0.005176949842994105
2011-03-16,-0.026426830599105333
2011-03-17,0.0074105941805928666
2011-03-18,0.023413375958150073
2011-03-21,0.046495174515637006
2011-03-22,0.03070363503499718
2011-03-23,0.02729164781467719
2011-03-24,0.03444224175850641
2011-03-25,0.037721995871523584
2011-03-28,0.04535565758792259
2011-03-29,0.0501386072075749
2011-03-30,0.04399654788018248
2011-03-31,0.04437393360672903
2011-04-01,0.06664115885190913
2011-04-04,0.06631760568846023
2011-04-05,0.06934358790913975
2011-04-06,0.09964781191252414
2011-04-07,0.10006113231287883
2011-04-08,0.10221475159507087
2011-04-11,0.09179770505737372
2011-04-12,0.0890528311440566
2011-04-13,0.09269095182138676
2011-04-14,0.10025443204202245
2011-04-15,0.09682514610646065
2011-04-18,0.05557795816750555
2011-04-19,0.0691675615108085
2011-04-20,0.09423544007408857
2011-04-21,0.09692928400344192
2011-04-25,0.09638652097465883
2011-04-26,0.10578159202251514
2011-04-27,0.1163875038277764
2011-04-28,0.11098492491280698
