Date,mr_63
1996-06-14,-0.002586920529800918
1996-06-17,-0.007494048235172079
1996-06-18,0.015981782424179913
1996-06-19,0.00699821938796652
1996-06-20,-0.0018432607074804208
1996-06-21,-0.006692081382339121
1996-06-24,0.0029019152640745727
1996-06-25,0.017414018284719557
1996-06-26,0.013558900360741699
1996-06-27,0.017624981856636524
1996-06-28,0.026620226396318225
1996-07-01,0.02270182858564529
1996-07-02,0.022765441313678192
1996-07-03,0.026535096811642678
1996-07-05,0.01732965734541203
1996-07-08,0.017182059359973856
1996-07-09,0.0029850746268660355
1996-07-10,0.0031514347321282
1996-07-11,-0.000539184172870466
1996-07-12,0.008689881162245783
1996-07-15,0.008773567295127904
1996-07-16,0.00885726731523162
1996-07-17,0.017857142857143016
1996-07-18,0.02670537010159668
1996-07-19,0.022638223770135246
1996-07-22,-0.0007256894049344487
1996-07-23,0.008417997097242447
1996-07-24,-0.005868203873429123
1996-07-25,0.01726639582124223
1996-07-26,0.016971279373368064
1996-07-29,0.00754060324825967
1996-07-30,0.006935674209643583
1996-07-31,0.034623976172747595
1996-08-01,0.03361917553466265
1996-08-02,0.03268027828815634
1996-08-05,0.035577280039599035
1996-08-06,0.030743869771275634
1996-08-07,0.03372243839169897
1996-08-08,0.032808129011025144
1996-08-09,0.03189543558231778
1996-08-12,0.02693492096078831
1996-08-13,0.038802296964725036
1996-08-14,0.034014302399442586
1996-08-15,0.02422244517701011
1996-08-16,0.027419123815759727
1996-08-19,0.03181548653566946
1996-08-20,0.030909090909090553
1996-08-21,0.021148899685624167
1996-08-22,0.02433799828634342
1996-08-23,0.032513198931854115
1996-08-26,0.036656891495600696
1996-08-27,0.035602392480774236
1996-08-28,0.020694001179028865
1996-08-29,0.014911122397155419
1996-08-30,0.009217712626641505
1996-09-03,0.004951901611397025
1996-09-04,0.008439674585623669
1996-09-05,0.008091993185689539
1996-09-06,0.012771392081736721
1996-09-09,0.017220072526893393
1996-09-10,0.006520198440821634
1996-09-11,0.006031289845978893
1996-09-12,0.010558893136719094
1996-09-13,0.023769100169778623
1996-09-16,0.027886032752457934
1996-09-17,0.02728446884081337
1996-09-18,0.012788188071080953
1996-09-19,0.015883254051438644
1996-09-20,0.025070984111640993
1996-09-23,0.0055349810804279365
1996-09-24,0.023957516142658397
1996-09-25,0.027036262764331687
1996-09-26,0.02637605464041748
1996-09-27,0.022127625396570094
1996-09-30,0.016638901712060283
1996-10-01,0.021184400577755946
1996-10-02,0.02943240371313416
1996-10-03,0.023723176180648453
1996-10-04,0.03299365352659667
1996-10-07,0.031939999999999635
1996-10-08,0.03088849373638869
1996-10-09,0.029777467318630624
1996-10-10,0.015217087812368968
1996-10-11,0.023134863701578245
1996-10-14,0.013620071684587787
1996-10-15,0.021669054441260993
1996-10-16,0.01614924126409578
1996-10-17,0.02051159740027453
1996-10-18,0.028111971411554526
1996-10-21,0.02709242364141229
1996-10-22,0.025851310394009896
1996-10-23,0.016390522002494468
1996-10-24,0.007082657381395352
1996-10-25,0.019844642539482038
1996-10-28,0.022569752976719704
1996-10-29,0.018335043814636576
1996-10-30,0.017832836880831815
1996-10-31,0.0038850651783779444
1996-11-01,0.012222769837358483
1996-11-04,0.01668965517241383
1996-11-05,0.006480970766685079
1996-11-06,0.02939149949800246
1996-11-07,0.01896816339380636
1996-11-08,0.028156828817492263
1996-11-11,0.03615570533100221
1996-11-12,0.030555937395676525
1996-11-13,0.038278169083169056
1996-11-14,0.03740296400846921
1996-11-15,0.04631896433537741
1996-11-18,0.0453567095840024
1996-11-19,0.04425332290852291
1996-11-20,0.04684266021009931
1996-11-21,0.04225681844785245
1996-11-22,0.031780074088516796
1996-11-25,0.031136744476053746
1996-11-26,0.026653946497411152
1996-11-27,0.01733496760637432
1996-11-29,0.024957723482419425
1996-12-02,0.027552863051203635
1996-12-03,0.02653631284916269
1996-12-04,0.0171137297464925
1996-12-05,0.029527368482196614
1996-12-06,0.011803405572756054
1996-12-09,0.014596705591215509
1996-12-10,0.010141987829615173
1996-12-11,-0.0001544580453330946
1996-12-12,-0.004091953135555548
1996-12-13,-0.009089856415006592
1996-12-16,-0.004437841279641641
1996-12-17,-0.004860267314702238
1996-12-18,-0.014789818742768968
1996-12-19,-0.01006420267221897
1996-12-20,0.0026589595375725583
1996-12-23,-0.002465616211426269
1996-12-24,0.002099019815517744
1996-12-26,0.0018096411520100997
1996-12-27,0.0014626072899430742
1996-12-30,0.005809032853736129
1996-12-31,0.013726281792491246
1997-01-02,0.004958487084871566
1997-01-03,-0.00017292062943063957
1997-01-06,0.004456567674517853
1997-01-07,0.004244368050088543
1997-01-08,-0.005492395145182516
1997-01-09,-0.0007872655004884654
1997-01-10,0.0036275695284173626
1997-01-13,0.0033387059636211802
1997-01-14,0.011237894333111065
1997-01-15,0.010811432514809427
1997-01-16,0.013870794696913213
1997-01-17,0.009824198552224717
1997-01-20,0.009534202515652401
1997-01-21,-0.0038095602733678735
1997-01-22,-0.01219512195121819
1997-01-23,-0.003962101636518778
1997-01-24,0.00044004821397991556
1997-01-27,-0.009259613545052892
1997-01-28,-0.004514672686228516
1997-01-29,-0.009392275761805458
1997-01-30,-0.004705072297450652
1997-01-31,0.00799036568348388
1997-02-03,0.011120027513472186
1997-02-04,0.010714490345501426
1997-02-05,0.02316838107597685
1997-02-06,0.01921132457027519
1997-02-07,0.026978074356532433
1997-02-10,0.031212484993999867
1997-02-11,0.03432119457565341
1997-02-12,0.03021130782410264
1997-02-13,0.02983881710403824
1997-02-14,0.029466595647543947
