Date,sh_out
2013-10-07,12.6
2013-10-08,12.6
2013-10-09,11.7
2013-10-10,11.7
2013-10-11,11.7
2013-10-14,11.9
2013-10-15,11.9
2013-10-16,11.9
2013-10-17,11.9
2013-10-18,11.9
2013-10-21,11.9
2013-10-22,11.9
2013-10-23,11.9
2013-10-24,11.9
2013-10-25,11.9
2013-10-28,11.9
2013-10-29,11.9
2013-10-30,11.9
2013-10-31,11.9
2013-11-01,11.9
2013-11-04,11.9
2013-11-05,11.9
2013-11-06,11.9
2013-11-07,11.9
2013-11-08,11.9
2013-11-11,11.9
2013-11-12,11.9
2013-11-13,11.9
2013-11-14,11.9
2013-11-15,11.95
2013-11-18,11.95
2013-11-19,11.95
2013-11-20,11.95
2013-11-21,11.95
2013-11-22,11.95
2013-11-25,11.95
2013-11-26,11.95
2013-11-27,11.95
2013-11-28,11.95
2013-11-29,11.95
2013-12-02,11.95
2013-12-03,11.95
2013-12-04,11.95
2013-12-05,11.95
2013-12-06,11.95
2013-12-09,11.95
2013-12-10,11.95
2013-12-11,11.95
2013-12-12,11.95
2013-12-13,11.95
2013-12-16,11.95
2013-12-17,11.8
2013-12-18,11.8
2013-12-19,11.8
2013-12-20,11.8
2013-12-23,11.8
2013-12-24,11.8
2013-12-25,11.8
2013-12-26,11.8
2013-12-27,11.8
2013-12-30,11.8
2013-12-31,11.8
2014-01-01,11.8
2014-01-02,11.8
2014-01-03,11.8
2014-01-06,11.8
2014-01-07,11.8
2014-01-08,11.8
2014-01-09,11.8
2014-01-10,11.8
2014-01-13,11.8
2014-01-14,11.8
2014-01-15,11.8
2014-01-16,12.15
2014-01-17,12.15
2014-01-20,12.15
2014-01-21,12.15
2014-01-22,12.15
2014-01-23,12.15
2014-01-24,12.15
2014-01-27,12.15
2014-01-28,12.15
2014-01-29,12.15
2014-01-30,12.15
2014-01-31,12.15
2014-02-03,12.15
2014-02-04,12.15
2014-02-05,12.15
2014-02-06,12.15
2014-02-07,12.15
2014-02-10,12.15
2014-02-11,12.15
2014-02-12,12.15
2014-02-13,12.15
2014-02-14,12.15
2014-02-17,12.15
2014-02-18,12.15
2014-02-19,12.15
2014-02-20,12.15
2014-02-21,12.15
2014-02-24,12.15
2014-02-25,12.15
2014-02-26,12.15
2014-02-27,12.15
2014-02-28,12.15
2014-03-03,12.15
2014-03-04,12.15
2014-03-05,12.15
2014-03-06,12.15
2014-03-07,12.35
2014-03-10,12.1
2014-03-11,12.1
2014-03-12,12.1
2014-03-13,12.1
2014-03-14,12.1
2014-03-17,12.1
2014-03-18,12.1
2014-03-19,12.1
2014-03-20,12.1
2014-03-21,12.1
2014-03-24,12
2014-03-25,11.9
2014-03-26,10.2
