Date,sh_out
2017-09-15,13.55
2017-09-18,13.55
2017-09-19,13.55
2017-09-20,13.55
2017-09-21,13.55
2017-09-22,13.55
2017-09-25,13.55
2017-09-26,13.55
2017-09-27,13.45
2017-09-28,13.45
2017-09-29,13.45
2017-10-02,13.45
2017-10-03,13.45
2017-10-04,13.45
2017-10-05,13.45
2017-10-06,13.45
2017-10-09,13.45
2017-10-10,13.45
2017-10-11,13.45
2017-10-12,13.45
2017-10-13,13.45
2017-10-16,13.45
2017-10-17,13.45
2017-10-18,13.45
2017-10-19,13.45
2017-10-20,13.45
2017-10-23,13.45
2017-10-24,13.45
2017-10-25,13.45
2017-10-26,13.45
2017-10-27,13.1
2017-10-30,13.1
2017-10-31,13
2017-11-01,13
2017-11-02,13
2017-11-03,12.9
2017-11-06,12.9
2017-11-07,12.9
2017-11-08,12.9
2017-11-09,12.8
2017-11-10,12.8
2017-11-13,12.8
2017-11-14,12.8
2017-11-15,12.8
2017-11-16,12.8
2017-11-17,12.8
2017-11-20,12.8
2017-11-21,13
2017-11-22,13
2017-11-23,13
2017-11-24,13
2017-11-27,13
2017-11-28,13
2017-11-29,13
2017-11-30,13
2017-12-01,13.15
2017-12-04,13.15
2017-12-05,13.15
2017-12-06,13.15
2017-12-07,13.15
2017-12-08,13.15
2017-12-11,13.25
2017-12-12,13.3
2017-12-13,13.3
2017-12-14,13.3
2017-12-15,13.3
2017-12-18,13.3
2017-12-19,13.5
2017-12-20,13.55
2017-12-21,13.65
2017-12-22,13.65
2017-12-25,13.65
2017-12-26,13.65
2017-12-27,13.8
2017-12-28,13.8
2017-12-29,13.85
2018-01-01,13.85
2018-01-02,13.85
2018-01-03,13.85
2018-01-04,13.85
2018-01-05,13.85
2018-01-08,13.85
2018-01-09,13.85
2018-01-10,13.85
2018-01-11,13.85
2018-01-12,13.85
2018-01-15,13.85
2018-01-16,13.85
2018-01-17,13.85
2018-01-18,14.05
2018-01-19,14.05
2018-01-22,14.05
2018-01-23,14.05
2018-01-24,14.05
2018-01-25,14.05
2018-01-26,14.15
2018-01-29,14.15
2018-01-30,14.15
2018-01-31,14.15
2018-02-01,14.15
2018-02-02,13.95
2018-02-05,13.9
2018-02-06,14
2018-02-07,14.35
2018-02-08,14.35
2018-02-09,14.35
2018-02-12,14.15
2018-02-13,14.15
2018-02-14,14.15
2018-02-15,14.25
2018-02-16,14.25
