Date,sh_out
2013-12-24,4.12
2013-12-25,4.12
2013-12-26,4.12
2013-12-27,4.12
2013-12-30,4.12
2013-12-31,4.12
2014-01-01,4.12
2014-01-02,4.12
2014-01-03,4.36
2014-01-06,4.48
2014-01-07,4.48
2014-01-08,4.48
2014-01-09,4.48
2014-01-10,4.48
2014-01-13,4.5600000000000005
2014-01-14,4.5600000000000005
2014-01-15,4.64
2014-01-16,4.64
2014-01-17,4.64
2014-01-20,4.64
2014-01-21,4.64
2014-01-22,4.64
2014-01-23,4.64
2014-01-24,4.64
2014-01-27,4.64
2014-01-28,4.64
2014-01-29,4.64
2014-01-30,4.64
2014-01-31,4.64
2014-02-03,4.52
2014-02-04,4.32
2014-02-05,4.32
2014-02-06,4.32
2014-02-07,4.32
2014-02-10,4.32
2014-02-11,4.32
2014-02-12,4.32
2014-02-13,4.32
2014-02-14,4.32
2014-02-17,4.32
2014-02-18,4.32
2014-02-19,4.32
2014-02-20,4.32
2014-02-21,4.32
2014-02-24,4.32
2014-02-25,4.32
2014-02-26,4.32
2014-02-27,4.32
2014-02-28,4.32
2014-03-03,4.32
2014-03-04,4.32
2014-03-05,4.32
2014-03-06,4.32
2014-03-07,4.32
2014-03-10,4.32
2014-03-11,4.32
2014-03-12,4.32
2014-03-13,4.32
2014-03-14,4.32
2014-03-17,4.32
2014-03-18,4.32
2014-03-19,4.32
2014-03-20,4.32
2014-03-21,4.32
2014-03-24,4.32
2014-03-25,4.32
2014-03-26,4.32
2014-03-27,4.32
2014-03-28,4.32
2014-03-31,4.32
2014-04-01,4.32
2014-04-02,4.32
2014-04-03,4.32
2014-04-04,4.32
2014-04-07,4.32
2014-04-08,4.32
2014-04-09,4.32
2014-04-10,4.32
2014-04-11,4.32
2014-04-14,4.32
2014-04-15,4.32
2014-04-16,4.32
2014-04-17,4.32
2014-04-18,4.32
2014-04-21,4.32
2014-04-22,4.32
2014-04-23,4.32
2014-04-24,4.32
2014-04-25,4.32
2014-04-28,4.32
2014-04-29,4.32
2014-04-30,4.32
2014-05-01,4.32
2014-05-02,4.36
2014-05-05,4.64
2014-05-06,4.64
2014-05-07,4.68
2014-05-08,4.84
2014-05-09,4.88
2014-05-12,4.88
2014-05-13,4.88
2014-05-14,4.88
2014-05-15,4.88
2014-05-16,4.88
2014-05-19,4.96
2014-05-20,4.96
2014-05-21,4.96
2014-05-22,4.96
2014-05-23,4.96
2014-05-26,4.96
2014-05-27,4.96
2014-05-28,4.96
2014-05-29,4.96
2014-05-30,4.96
2014-06-02,4.96
2014-06-03,4.96
2014-06-04,4.96
2014-06-05,4.96
2014-06-06,4.96
2014-06-09,4.96
2014-06-10,4.96
2014-06-11,4.96
2014-06-12,4.96
2014-06-13,4.96
2014-06-16,4.96
2014-06-17,4.96
2014-06-18,4.96
2014-06-19,4.96
2014-06-20,4.96
2014-06-23,4.96
2014-06-24,4.96
2014-06-25,4.96
2014-06-26,4.96
2014-06-27,4.96
2014-06-30,4.96
2014-07-01,4.96
2014-07-02,4.96
2014-07-03,4.96
2014-07-04,4.96
2014-07-07,4.96
2014-07-08,4.96
2014-07-09,5.84
2014-07-10,6.32
2014-07-11,6.8
2014-07-14,6.96
2014-07-15,8
2014-07-16,8.32
2014-07-17,8.4
2014-07-18,9.2
2014-07-21,9.2
2014-07-22,9.2
2014-07-23,9.2
2014-07-24,9.28
2014-07-25,9.36
2014-07-28,9.44
2014-07-29,9.44
2014-07-30,9.52
2014-07-31,9.68
2014-08-01,9.68
2014-08-04,9.52
2014-08-05,9.52
2014-08-06,9.52
2014-08-07,9.6
2014-08-08,9.36
2014-08-11,9.36
2014-08-12,9.36
2014-08-13,9.36
2014-08-14,9.36
2014-08-15,9.36
2014-08-18,9.36
2014-08-19,9.36
2014-08-20,9.44
2014-08-21,9.44
2014-08-22,9.44
2014-08-25,9.44
2014-08-26,9.44
2014-08-27,9.68
2014-08-28,9.68
2014-08-29,9.68
2014-09-01,9.68
2014-09-02,9.76
2014-09-03,9.76
2014-09-04,9.76
2014-09-05,9.76
2014-09-08,9.76
2014-09-09,9.76
2014-09-10,9.76
2014-09-11,9.76
2014-09-12,9.68
2014-09-15,9.12
2014-09-16,9.04
2014-09-17,9.04
2014-09-18,9.04
2014-09-19,8.96
2014-09-22,8.96
2014-09-23,8.96
2014-09-24,8.96
2014-09-25,8.96
2014-09-26,8.96
2014-09-29,8.96
2014-09-30,8.96
2014-10-01,8.96
2014-10-02,8.96
2014-10-03,8.88
2014-10-06,8.88
2014-10-07,8.88
2014-10-08,8.88
2014-10-09,8.88
2014-10-10,8.88
2014-10-13,8.8
2014-10-14,8.64
2014-10-15,8.32
2014-10-16,8.32
2014-10-17,8.24
2014-10-20,8.24
2014-10-21,8.24
2014-10-22,8.24
2014-10-23,8.24
2014-10-24,8.24
2014-10-27,8.24
2014-10-28,8.24
2014-10-29,8.24
2014-10-30,8.16
2014-10-31,8.16
2014-11-03,8.16
2014-11-04,8.16
2014-11-05,8.16
2014-11-06,8.16
2014-11-07,8.16
2014-11-10,8.16
2014-11-11,8.16
2014-11-12,8.16
2014-11-13,8.16
2014-11-14,8.16
2014-11-17,8.16
2014-11-18,8.16
2014-11-19,8.16
2014-11-20,8.16
2014-11-21,8.16
2014-11-24,8.16
2014-11-25,8.16
2014-11-26,8.16
2014-11-27,8.16
2014-11-28,8.16
2014-12-01,8.24
2014-12-02,8.24
2014-12-03,8.32
2014-12-04,8.32
2014-12-05,8.32
2014-12-08,8.4
2014-12-09,8.4
2014-12-10,8.4
2014-12-11,8.4
2014-12-12,8.4
2014-12-15,8.4
2014-12-16,8.4
2014-12-17,8.4
2014-12-18,8.4
2014-12-19,8.4
2014-12-22,8.4
2014-12-23,8.32
2014-12-24,8.32
2014-12-25,8.32
2014-12-26,8.32
2014-12-29,8.32
2014-12-30,8.16
2014-12-31,8.16
2015-01-01,8.16
2015-01-02,8.08
2015-01-05,8.08
2015-01-06,7.84
2015-01-07,7.84
2015-01-08,7.84
2015-01-09,7.84
2015-01-12,7.84
2015-01-13,7.84
2015-01-14,7.84
2015-01-15,7.68
2015-01-16,7.68
2015-01-19,7.68
2015-01-20,7.68
2015-01-21,7.6
2015-01-22,7.44
2015-01-23,7.44
2015-01-26,7.28
2015-01-27,7.2
2015-01-28,7.28
2015-01-29,7.2
2015-01-30,7.2
2015-02-02,7.12
2015-02-03,7.2
2015-02-04,7.6
2015-02-05,7.6
2015-02-06,7.6
2015-02-09,7.6
2015-02-10,7.6
2015-02-11,7.6
2015-02-12,7.92
2015-02-13,8.64
2015-02-16,8.64
2015-02-17,8.72
2015-02-18,9.04
2015-02-19,9.04
2015-02-20,9.04
2015-02-23,9.04
2015-02-24,9.04
2015-02-25,9.04
2015-02-26,9.2
2015-02-27,9.28
2015-03-02,9.6
2015-03-03,9.6
2015-03-04,14
2015-03-05,14.24
2015-03-06,14.24
2015-03-09,14.4
2015-03-10,14.48
2015-03-11,14.4
2015-03-12,14.4
2015-03-13,14.56
2015-03-16,14.56
2015-03-17,14.48
2015-03-18,14.48
2015-03-19,14.56
2015-03-20,14.56
2015-03-23,14.56
2015-03-24,14.56
2015-03-25,14.56
2015-03-26,14.56
2015-03-27,14.56
2015-03-30,14.56
2015-03-31,14.72
2015-04-01,14.72
2015-04-02,14.72
2015-04-03,14.72
2015-04-06,14.72
2015-04-07,14.72
2015-04-08,14.72
2015-04-09,12.96
2015-04-10,12.56
2015-04-13,10.96
2015-04-14,10.96
2015-04-15,10.96
2015-04-16,10.96
2015-04-17,10.96
2015-04-20,10.96
2015-04-21,10.96
2015-04-22,10.96
2015-04-23,10.96
2015-04-24,10.96
2015-04-27,10.56
2015-04-28,10.56
2015-04-29,10.64
2015-04-30,10.64
2015-05-01,10.64
2015-05-04,10.64
2015-05-05,9.68
2015-05-06,9.68
2015-05-07,9.6
2015-05-08,9.76
2015-05-11,9.76
2015-05-12,9.76
2015-05-13,9.76
2015-05-14,9.76
2015-05-15,9.76
2015-05-18,9.76
2015-05-19,9.76
2015-05-20,9.76
2015-05-21,9.76
2015-05-22,9.76
2015-05-25,9.76
2015-05-26,9.76
2015-05-27,9.68
2015-05-28,9.68
2015-05-29,9.68
2015-06-01,9.68
2015-06-02,9.76
2015-06-03,9.68
2015-06-04,9.68
2015-06-05,9.68
2015-06-08,9.68
2015-06-09,9.68
2015-06-10,9.68
2015-06-11,9.68
2015-06-12,9.68
2015-06-15,9.6
2015-06-16,10.08
2015-06-17,10.24
2015-06-18,10.24
2015-06-19,10.32
2015-06-22,10.4
2015-06-23,10.4
2015-06-24,10.4
2015-06-25,10.56
2015-06-26,10.56
2015-06-29,10.56
2015-06-30,10.16
2015-07-01,9.84
2015-07-02,9.84
2015-07-03,9.84
2015-07-06,9.84
2015-07-07,9.84
2015-07-08,9.84
2015-07-09,9.84
2015-07-10,9.76
2015-07-13,9.76
2015-07-14,9.68
2015-07-15,9.68
2015-07-16,9.68
2015-07-17,9.68
2015-07-20,9.68
2015-07-21,9.68
2015-07-22,9.68
2015-07-23,9.68
2015-07-24,9.68
2015-07-27,9.68
2015-07-28,9.68
2015-07-29,9.68
2015-07-30,9.68
2015-07-31,9.68
2015-08-03,9.6
2015-08-04,9.6
2015-08-05,9.6
2015-08-06,9.6
2015-08-07,9.6
2015-08-10,9.6
2015-08-11,9.6
2015-08-12,9.6
2015-08-13,9.6
2015-08-14,9.6
2015-08-17,9.6
2015-08-18,9.6
2015-08-19,9.6
2015-08-20,9.6
2015-08-21,9.36
2015-08-24,9.36
2015-08-25,9.2
2015-08-26,9.12
2015-08-27,9.12
2015-08-28,9.12
2015-08-31,9.04
2015-09-01,9.04
2015-09-02,9.04
2015-09-03,9.04
2015-09-04,9.04
2015-09-07,9.04
2015-09-08,9.04
2015-09-09,9.04
2015-09-10,9.04
2015-09-11,9.04
2015-09-14,9.04
2015-09-15,9.04
2015-09-16,9.04
2015-09-17,9.04
2015-09-18,9.04
2015-09-21,9.04
2015-09-22,9.2
2015-09-23,9.2
2015-09-24,9.2
2015-09-25,9.12
2015-09-28,9.12
2015-09-29,9.12
2015-09-30,9.12
2015-10-01,9.12
2015-10-02,9.12
2015-10-05,8.8
2015-10-06,8.8
2015-10-07,8.8
2015-10-08,8.72
2015-10-09,8.72
2015-10-12,8.72
2015-10-13,8.72
2015-10-14,8.72
2015-10-15,8.72
2015-10-16,8.72
2015-10-19,8.72
2015-10-20,8.72
2015-10-21,8.72
2015-10-22,8.72
2015-10-23,8.72
2015-10-26,8.72
2015-10-27,8.72
2015-10-28,8.72
2015-10-29,8.72
2015-10-30,8.72
2015-11-02,8.72
2015-11-03,8.88
2015-11-04,8.88
2015-11-05,8.4
2015-11-06,9.12
2015-11-09,9.12
2015-11-10,9.12
2015-11-11,9.36
2015-11-12,9.36
2015-11-13,9.52
2015-11-16,9.52
2015-11-17,9.52
2015-11-18,9.52
2015-11-19,9.52
2015-11-20,9.52
2015-11-23,9.52
2015-11-24,9.52
2015-11-25,9.6
2015-11-26,9.6
2015-11-27,9.6
2015-11-30,9.6
2015-12-01,9.6
2015-12-02,9.6
2015-12-03,9.76
2015-12-04,9.84
