Date,sh_out
2018-03-02,2.7
2018-03-05,2.7
2018-03-06,2.7
2018-03-07,2.7
2018-03-08,2.7
2018-03-09,2.7
2018-03-12,2.7
2018-03-13,2.7
2018-03-14,2.7
2018-03-15,3.85
2018-03-16,3.85
2018-03-19,3.85
2018-03-20,3.85
2018-03-21,3.85
2018-03-22,4.05
2018-03-23,4.05
2018-03-26,4.6
2018-03-27,4.7
2018-03-28,4.7
2018-03-29,4.8
2018-03-30,4.8
2018-04-02,4.8
2018-04-03,5
2018-04-04,5.1
2018-04-05,5.1
2018-04-06,5.1
2018-04-09,5.1
2018-04-10,5.1
2018-04-11,5.1
2018-04-12,5.2
2018-04-13,5.2
2018-04-16,5.2
2018-04-17,5.2
2018-04-18,5.2
2018-04-19,5.65
2018-04-20,5.65
2018-04-23,5.65
2018-04-24,5.8
2018-04-25,5.8
2018-04-26,6.3
2018-04-27,6.3
2018-04-30,6.65
2018-05-01,6.7
2018-05-02,6.7
2018-05-03,6.95
2018-05-04,6.95
2018-05-07,6.95
2018-05-08,6.95
2018-05-09,6.95
2018-05-10,7.25
2018-05-11,7.25
2018-05-14,7.25
2018-05-15,7.25
2018-05-16,7.25
2018-05-17,7.25
2018-05-18,7.25
2018-05-21,7.25
2018-05-22,7.25
2018-05-23,7.45
2018-05-24,7.45
2018-05-25,7.45
2018-05-28,7.45
2018-05-29,7.45
2018-05-30,7.45
2018-05-31,8
2018-06-01,8
2018-06-04,8.2
2018-06-05,8.3
2018-06-06,8.4
2018-06-07,8.55
2018-06-08,8.55
2018-06-11,8.55
2018-06-12,8.55
2018-06-13,8.55
2018-06-14,8.55
2018-06-15,8.55
2018-06-18,8.55
2018-06-19,8.65
2018-06-20,8.65
2018-06-21,8.65
2018-06-22,8.65
2018-06-25,8.75
2018-06-26,8.75
2018-06-27,8.95
2018-06-28,8.95
2018-06-29,8.95
2018-07-02,8.95
2018-07-03,8.95
2018-07-04,8.95
2018-07-05,8.95
2018-07-06,8.95
2018-07-09,8.95
2018-07-10,8.95
2018-07-11,8.95
2018-07-12,8.95
2018-07-13,8.95
2018-07-16,8.95
2018-07-17,8.95
2018-07-18,8.95
2018-07-19,8.95
2018-07-20,8.95
2018-07-23,8.95
2018-07-24,8.95
2018-07-25,8.95
2018-07-26,8.95
2018-07-27,8.95
2018-07-30,8.95
2018-07-31,8.95
2018-08-01,8.95
2018-08-02,8.95
2018-08-03,8.95
2018-08-06,8.95
2018-08-07,8.95
2018-08-08,8.95
2018-08-09,8.95
2018-08-10,8.95
2018-08-13,8.95
2018-08-14,8.95
2018-08-15,8.95
2018-08-16,8.65
2018-08-17,8.65
2018-08-20,8.65
2018-08-21,8.65
2018-08-22,8.65
2018-08-23,8.65
2018-08-24,8.65
2018-08-27,8.65
2018-08-28,8.65
2018-08-29,8.65
2018-08-30,8.65
2018-08-31,8.65
2018-09-03,8.65
2018-09-04,8.65
2018-09-05,8.65
2018-09-06,8.4
2018-09-07,8.4
2018-09-10,8.4
2018-09-11,8.4
2018-09-12,8.4
2018-09-13,8.4
2018-09-14,8.4
2018-09-17,8.05
2018-09-18,8.05
2018-09-19,8.05
2018-09-20,8.05
2018-09-21,8.05
2018-09-24,8.05
2018-09-25,8.05
2018-09-26,8.05
2018-09-27,8.05
2018-09-28,8.05
2018-10-01,8.05
2018-10-02,8.05
2018-10-03,8.05
2018-10-04,8.05
2018-10-05,8.05
2018-10-08,8.05
2018-10-09,8.05
2018-10-10,8.05
2018-10-11,8.05
2018-10-12,8.05
2018-10-15,8.05
2018-10-16,7.6
2018-10-17,7.6
2018-10-18,7.6
2018-10-19,7.6
2018-10-22,7.5
2018-10-23,7.35
2018-10-24,7.35
2018-10-25,7.35
2018-10-26,7.35
2018-10-29,7.35
2018-10-30,7.35
2018-10-31,7.35
2018-11-01,7.35
2018-11-02,7.35
2018-11-05,7.35
2018-11-06,7.35
2018-11-07,7.35
2018-11-08,7.35
2018-11-09,7.35
2018-11-12,7.35
2018-11-13,7.35
2018-11-14,7.35
2018-11-15,7.35
2018-11-16,7.35
2018-11-19,7.35
2018-11-20,7.35
2018-11-21,7.35
2018-11-22,7.35
2018-11-23,7.35
2018-11-26,7.15
2018-11-27,7.15
2018-11-28,7.15
2018-11-29,7.15
2018-11-30,7.15
2018-12-03,7.15
2018-12-04,7.15
2018-12-05,7.15
2018-12-06,7.15
2018-12-07,7.15
2018-12-10,7.15
2018-12-11,7.15
2018-12-12,7.15
2018-12-13,7.15
2018-12-14,7.15
2018-12-17,7.15
2018-12-18,7.15
2018-12-19,7.15
2018-12-20,7.2
2018-12-21,7.2
2018-12-24,7.2
2018-12-25,7.2
2018-12-26,7.2
2018-12-27,7
2018-12-28,7
2018-12-31,7
2019-01-01,7
2019-01-02,7
2019-01-03,7
2019-01-04,7
2019-01-07,7
2019-01-08,7
2019-01-09,7
2019-01-10,6.5
2019-01-11,6.5
2019-01-14,6.5
2019-01-15,6.5
2019-01-16,6.5
2019-01-17,6.5
2019-01-18,6.5
2019-01-21,6.5
2019-01-22,5.6
2019-01-23,5.6
2019-01-24,5.9
2019-01-25,5.9
2019-01-28,6.65
2019-01-29,6.65
2019-01-30,6.9
2019-01-31,6.9
2019-02-01,6.9
2019-02-04,6.9
2019-02-05,7.15
2019-02-06,7.15
2019-02-07,7.15
2019-02-08,7.15
2019-02-11,6.25
2019-02-12,6.45
2019-02-13,6.7
2019-02-14,6.7
2019-02-15,6.7
2019-02-18,6.7
2019-02-19,6.7
2019-02-20,7.5
2019-02-21,7.75
2019-02-22,7.75
2019-02-25,7.75
2019-02-26,7.75
2019-02-27,8.4
2019-02-28,8.4
2019-03-01,8.4
2019-03-04,9.4
2019-03-05,9.9
2019-03-06,10.2
2019-03-07,10.2
2019-03-08,10.2
2019-03-11,10.2
2019-03-12,10.95
2019-03-13,11.25
2019-03-14,11.25
2019-03-15,11.25
2019-03-18,12.2
2019-03-19,12.2
2019-03-20,12.2
2019-03-21,12.2
2019-03-22,12.2
2019-03-25,12.2
2019-03-26,12.2
2019-03-27,12.2
2019-03-28,12.4
2019-03-29,12.4
2019-04-01,13.05
2019-04-02,13.65
