Date,sh_out
2013-06-27,11.55
2013-06-28,11.65
2013-07-01,11.65
2013-07-02,11.65
2013-07-03,11.25
2013-07-04,11.25
2013-07-05,11
2013-07-08,10.95
2013-07-09,10.95
2013-07-10,11.3
2013-07-11,11.3
2013-07-12,11.55
2013-07-15,11.55
2013-07-16,11.55
2013-07-17,11.55
2013-07-18,11.55
2013-07-19,11.6
2013-07-22,11.6
2013-07-23,11.6
2013-07-24,11.6
2013-07-25,11.6
2013-07-26,11.6
2013-07-29,11.6
2013-07-30,11.6
2013-07-31,11.6
2013-08-01,11.35
2013-08-02,11.45
2013-08-05,11.5
2013-08-06,11.45
2013-08-07,11.45
2013-08-08,11.45
2013-08-09,11.45
2013-08-12,11.45
2013-08-13,11.45
2013-08-14,11.45
2013-08-15,11.45
2013-08-16,11.5
2013-08-19,11.45
2013-08-20,11.35
2013-08-21,11.15
2013-08-22,9.6
2013-08-23,9.6
2013-08-26,9.35
2013-08-27,9.25
2013-08-28,9.05
2013-08-29,8.9
2013-08-30,8.9
2013-09-02,8.9
2013-09-03,8.85
2013-09-04,8.85
2013-09-05,8.85
2013-09-06,8.85
2013-09-09,8.85
2013-09-10,9
2013-09-11,8.95
2013-09-12,8.8
2013-09-13,8.8
2013-09-16,8.8
2013-09-17,8.8
2013-09-18,8.8
2013-09-19,8.8
2013-09-20,8.55
2013-09-23,8.5
2013-09-24,8.5
2013-09-25,8.45
2013-09-26,8.35
2013-09-27,8.35
2013-09-30,8.3
2013-10-01,8.2
2013-10-02,8.3
2013-10-03,8.4
2013-10-04,8.3
2013-10-07,8.3
2013-10-08,8.3
2013-10-09,8.3
2013-10-10,8.3
2013-10-11,8.3
2013-10-14,8.3
2013-10-15,8.3
2013-10-16,8.3
2013-10-17,8.3
2013-10-18,8.3
2013-10-21,8.6
2013-10-22,8.6
2013-10-23,8.6
2013-10-24,8.8
2013-10-25,8.8
2013-10-28,8.8
2013-10-29,8.8
2013-10-30,8.75
2013-10-31,8.75
2013-11-01,8.65
2013-11-04,8.4
2013-11-05,8.4
2013-11-06,8.2
