Date,sh_out
2011-08-12,169.2
2011-08-15,169.2
2011-08-16,169.2
2011-08-17,169.2
2011-08-18,169.2
2011-08-19,169.2
2011-08-22,169.2
2011-08-23,169.2
2011-08-24,169.2
2011-08-25,169.2
2011-08-26,169.2
2011-08-29,169.2
2011-08-30,169.2
2011-08-31,170.4
2011-09-01,170.4
2011-09-02,170.4
2011-09-05,170.4
2011-09-06,170.7
2011-09-07,170.7
2011-09-08,170.5
2011-09-09,170.2
2011-09-12,169.9
2011-09-13,169.9
2011-09-14,169.1
2011-09-15,169.1
2011-09-16,168.8
2011-09-19,168.8
2011-09-20,170.5
2011-09-21,181.2
2011-09-22,179.8
2011-09-23,179.8
2011-09-26,179.8
2011-09-27,179.8
2011-09-28,179.9
2011-09-29,179.9
2011-09-30,179.9
2011-10-03,179.3
2011-10-04,178
2011-10-05,177.6
2011-10-06,177.6
2011-10-07,177.6
2011-10-10,177.6
2011-10-11,178.1
2011-10-12,178.4
2011-10-13,178.4
2011-10-14,178.4
2011-10-17,178.4
2011-10-18,178.4
2011-10-19,178.4
2011-10-20,178.1
2011-10-21,178.5
2011-10-24,178.5
2011-10-25,178.5
2011-10-26,178.2
2011-10-27,178.2
2011-10-28,177.7
2011-10-31,176.2
2011-11-01,176.5
2011-11-02,175.8
2011-11-03,175.3
2011-11-04,174.5
2011-11-07,174.2
2011-11-08,173.6
2011-11-09,173.3
2011-11-10,173.3
2011-11-11,173.3
2011-11-14,172.8
2011-11-15,172.8
2011-11-16,172.8
2011-11-17,172.8
2011-11-18,172.8
2011-11-21,172.8
2011-11-22,172.8
2011-11-23,172.2
2011-11-24,172.2
2011-11-25,171.7
2011-11-28,170.9
2011-11-29,171.1
2011-11-30,172.2
2011-12-01,171.7
2011-12-02,171.7
2011-12-05,171.7
2011-12-06,171.7
2011-12-07,172.3
2011-12-08,172.3
2011-12-09,172.3
2011-12-12,172.3
2011-12-13,170.3
2011-12-14,170.3
2011-12-15,170.3
2011-12-16,169.4
2011-12-19,169.4
2011-12-20,169.4
2011-12-21,168.9
2011-12-22,168.9
2011-12-23,167.9
2011-12-26,167.9
2011-12-27,167.9
2011-12-28,167.6
2011-12-29,168.1
2011-12-30,168.1
2012-01-02,168.1
