Date,sh_out
2011-08-12,4.125
2011-08-15,4.2
2011-08-16,4.425
2011-08-17,4.65
2011-08-18,4.875
2011-08-19,4.875
2011-08-22,4.875
2011-08-23,4.875
2011-08-24,5.325
2011-08-25,5.325
2011-08-26,5.325
2011-08-29,5.325
2011-08-30,5.325
2011-08-31,5.325
2011-09-01,5.325
2011-09-02,4.65
2011-09-05,4.65
2011-09-06,4.65
2011-09-07,4.65
2011-09-08,4.65
2011-09-09,4.65
2011-09-12,4.65
2011-09-13,4.65
2011-09-14,4.65
2011-09-15,4.65
2011-09-16,5.175
2011-09-19,5.175
2011-09-20,5.175
2011-09-21,5.175
2011-09-22,5.175
2011-09-23,4.95
2011-09-26,4.95
2011-09-27,4.95
2011-09-28,4.95
2011-09-29,4.95
2011-09-30,4.95
2011-10-03,4.95
2011-10-04,4.95
2011-10-05,4.95
2011-10-06,4.95
2011-10-07,4.95
2011-10-10,4.575
2011-10-11,4.575
2011-10-12,4.575
2011-10-13,4.2
2011-10-14,4.2
2011-10-17,4.2
2011-10-18,4.35
2011-10-19,4.35
2011-10-20,4.35
2011-10-21,4.425
2011-10-24,4.425
2011-10-25,4.425
2011-10-26,4.575
2011-10-27,4.575
2011-10-28,4.575
2011-10-31,4.35
2011-11-01,4.125
2011-11-02,3.9
2011-11-03,3.9
2011-11-04,3.9
2011-11-07,3.9
2011-11-08,3.9
2011-11-09,3.9
2011-11-10,3.9
2011-11-11,3.9
2011-11-14,3.9
2011-11-15,3.9
2011-11-16,3.9
2011-11-17,3.9
2011-11-18,3.9
2011-11-21,3.9
2011-11-22,4.2
2011-11-23,4.2
2011-11-24,4.2
2011-11-25,4.2
2011-11-28,4.2
2011-11-29,4.2
2011-11-30,4.2
2011-12-01,4.2
2011-12-02,4.2
2011-12-05,4.2
2011-12-06,4.2
2011-12-07,4.2
2011-12-08,4.2
2011-12-09,4.2
2011-12-12,4.2
2011-12-13,4.2
2011-12-14,4.2
2011-12-15,4.2
2011-12-16,4.2
2011-12-19,4.2
2011-12-20,4.2
2011-12-21,4.2
2011-12-22,4.2
2011-12-23,4.2
2011-12-26,4.2
2011-12-27,4.2
2011-12-28,4.2
2011-12-29,4.2
2011-12-30,4.2
2012-01-02,4.2
2012-01-03,4.2
2012-01-04,4.2
2012-01-05,4.2
2012-01-06,4.2
2012-01-09,4.2
2012-01-10,4.125
2012-01-11,4.125
2012-01-12,4.125
2012-01-13,4.125
2012-01-16,4.125
2012-01-17,4.125
2012-01-18,4.125
2012-01-19,4.125
2012-01-20,4.125
2012-01-23,4.125
2012-01-24,4.125
2012-01-25,4.125
2012-01-26,4.125
2012-01-27,4.425
2012-01-30,4.8
2012-01-31,4.8
2012-02-01,4.8
2012-02-02,5.325
2012-02-03,5.55
2012-02-06,5.55
2012-02-07,5.55
2012-02-08,5.55
2012-02-09,5.55
2012-02-10,5.55
2012-02-13,5.55
2012-02-14,5.55
2012-02-15,5.475
2012-02-16,5.475
2012-02-17,5.475
2012-02-20,5.475
2012-02-21,5.475
2012-02-22,5.475
2012-02-23,5.475
2012-02-24,5.475
2012-02-27,5.475
2012-02-28,5.475
2012-02-29,5.475
2012-03-01,5.7
2012-03-02,5.7
2012-03-05,5.7
2012-03-06,5.7
2012-03-07,5.7
2012-03-08,5.7
2012-03-09,5.7
2012-03-12,5.7
2012-03-13,5.7
2012-03-14,5.925
2012-03-15,5.925
2012-03-16,5.925
2012-03-19,5.925
2012-03-20,5.925
2012-03-21,5.775
2012-03-22,5.85
2012-03-23,5.85
2012-03-26,5.85
2012-03-27,5.85
2012-03-28,5.85
2012-03-29,5.85
2012-03-30,5.85
2012-04-02,5.85
2012-04-03,5.85
2012-04-04,5.85
2012-04-05,6.075
2012-04-06,6.075
2012-04-09,6.075
2012-04-10,6.075
2012-04-11,6.375
2012-04-12,6.375
2012-04-13,6.3
2012-04-16,6.3
2012-04-17,6.3
2012-04-18,6.3
2012-04-19,6.15
2012-04-20,6.15
2012-04-23,6.15
2012-04-24,6.15
2012-04-25,6.15
2012-04-26,6.15
2012-04-27,6
2012-04-30,6
2012-05-01,6
2012-05-02,6
2012-05-03,6
2012-05-04,6
2012-05-07,6
2012-05-08,6
2012-05-09,6
2012-05-10,6
2012-05-11,6
2012-05-14,5.925
2012-05-15,5.925
2012-05-16,5.625
2012-05-17,5.625
2012-05-18,5.625
2012-05-21,5.625
2012-05-22,5.925
