Date,sh_out
2011-08-12,35.3
2011-08-15,35.3
2011-08-16,35.3
2011-08-17,35.3
2011-08-18,35.3
2011-08-19,35.6
2011-08-22,36.5
2011-08-23,36.5
2011-08-24,36.5
2011-08-25,36.5
2011-08-26,36.5
2011-08-29,36.5
2011-08-30,36.5
2011-08-31,36.5
2011-09-01,36.5
2011-09-02,36.5
2011-09-05,36.5
2011-09-06,36.5
2011-09-07,36.5
2011-09-08,36.5
2011-09-09,36.5
2011-09-12,36.5
2011-09-13,36.5
2011-09-14,36.5
2011-09-15,36.5
2011-09-16,36.5
2011-09-19,36.5
2011-09-20,36.5
2011-09-21,36.5
2011-09-22,36.5
2011-09-23,36.5
2011-09-26,36.5
2011-09-27,36.5
2011-09-28,36.5
2011-09-29,36.5
2011-09-30,36.5
2011-10-03,36.5
2011-10-04,36.5
2011-10-05,36.5
2011-10-06,36.5
2011-10-07,36.5
2011-10-10,36.5
2011-10-11,36.5
2011-10-12,37.5
2011-10-13,37.5
2011-10-14,37.5
2011-10-17,37.5
2011-10-18,37.5
2011-10-19,37.5
2011-10-20,37.5
2011-10-21,37.5
2011-10-24,37.5
2011-10-25,38.4
2011-10-26,38.4
2011-10-27,38.4
2011-10-28,38.4
2011-10-31,38.4
2011-11-01,38.4
2011-11-02,38.4
2011-11-03,38.4
2011-11-04,38.4
2011-11-07,38.4
2011-11-08,38.4
2011-11-09,38.4
2011-11-10,38.4
2011-11-11,38.4
2011-11-14,38.4
2011-11-15,38.4
2011-11-16,38.4
2011-11-17,38.4
2011-11-18,38.4
2011-11-21,38.4
2011-11-22,38.4
2011-11-23,38.4
2011-11-24,38.4
2011-11-25,38.4
2011-11-28,38.4
2011-11-29,38.4
2011-11-30,38.4
2011-12-01,38.4
2011-12-02,38.4
2011-12-05,38.4
2011-12-06,38.4
2011-12-07,38.4
2011-12-08,38.4
2011-12-09,38.4
2011-12-12,38.4
2011-12-13,39
2011-12-14,39.6
2011-12-15,39.6
2011-12-16,40.1
2011-12-19,40.3
2011-12-20,40.3
2011-12-21,40.3
2011-12-22,40.3
2011-12-23,40.3
2011-12-26,40.3
2011-12-27,40.3
2011-12-28,40.3
2011-12-29,40.3
2011-12-30,40.3
2012-01-02,40.3
2012-01-03,40.3
2012-01-04,40.3
2012-01-05,40.3
2012-01-06,40.3
2012-01-09,40.7
2012-01-10,40.7
2012-01-11,40.7
2012-01-12,41.3
2012-01-13,41.7
2012-01-16,41.7
2012-01-17,41.7
2012-01-18,41.7
2012-01-19,41.7
2012-01-20,41.7
2012-01-23,41.7
2012-01-24,41.7
2012-01-25,41.7
2012-01-26,41.7
2012-01-27,41.7
2012-01-30,41.7
2012-01-31,41.7
2012-02-01,41.7
2012-02-02,41.7
2012-02-03,41.7
2012-02-06,41.7
2012-02-07,41.7
2012-02-08,41.7
2012-02-09,41.7
2012-02-10,42.1
2012-02-13,42.1
2012-02-14,42.1
2012-02-15,42.1
2012-02-16,43.2
2012-02-17,43.2
2012-02-20,43.2
2012-02-21,43.2
2012-02-22,43.2
2012-02-23,43.6
2012-02-24,43.6
2012-02-27,43.6
2012-02-28,43.6
2012-02-29,43.6
2012-03-01,43.9
2012-03-02,43.9
2012-03-05,43.9
2012-03-06,43.9
2012-03-07,43.9
2012-03-08,43.9
2012-03-09,43.9
2012-03-12,43.9
2012-03-13,43.9
2012-03-14,43.9
2012-03-15,43.9
2012-03-16,43.9
2012-03-19,43.9
2012-03-20,43.9
2012-03-21,43.9
2012-03-22,43.9
2012-03-23,43.9
2012-03-26,43.9
2012-03-27,43.9
2012-03-28,43.9
