Date,sh_out
2011-08-12,5.175
2011-08-15,5.175
2011-08-16,5.175
2011-08-17,5.175
2011-08-18,5.175
2011-08-19,5.025
2011-08-22,5.025
2011-08-23,5.025
2011-08-24,5.025
2011-08-25,5.025
2011-08-26,5.025
2011-08-29,5.025
2011-08-30,5.025
2011-08-31,5.025
2011-09-01,5.175
2011-09-02,4.8
2011-09-05,4.8
2011-09-06,4.8
2011-09-07,4.8
2011-09-08,4.8
2011-09-09,4.8
2011-09-12,4.8
2011-09-13,4.8
2011-09-14,4.8
2011-09-15,4.8
2011-09-16,4.875
2011-09-19,4.875
2011-09-20,4.875
2011-09-21,4.875
2011-09-22,4.8
2011-09-23,4.8
2011-09-26,4.8
2011-09-27,4.8
2011-09-28,4.8
2011-09-29,4.8
2011-09-30,4.8
2011-10-03,4.8
2011-10-04,4.8
2011-10-05,4.8
2011-10-06,4.8
2011-10-07,4.8
2011-10-10,4.8
2011-10-11,4.8
2011-10-12,4.875
2011-10-13,4.725
2011-10-14,4.725
2011-10-17,5.1
2011-10-18,5.1
2011-10-19,5.25
2011-10-20,5.25
2011-10-21,5.25
2011-10-24,5.25
2011-10-25,5.25
2011-10-26,5.25
2011-10-27,5.25
2011-10-28,5.25
2011-10-31,5.25
2011-11-01,5.1
2011-11-02,4.65
2011-11-03,4.65
2011-11-04,4.65
2011-11-07,4.35
2011-11-08,4.35
2011-11-09,4.35
2011-11-10,4.05
2011-11-11,4.125
2011-11-14,4.125
2011-11-15,4.05
2011-11-16,3.75
2011-11-17,3.75
2011-11-18,3.6
2011-11-21,3.45
2011-11-22,3.375
2011-11-23,3.375
2011-11-24,3.375
2011-11-25,3.375
2011-11-28,3.375
2011-11-29,3.375
2011-11-30,3.3
2011-12-01,3.3
2011-12-02,3.3
2011-12-05,3.3
2011-12-06,3.3
2011-12-07,3.3
2011-12-08,3.3
2011-12-09,3.3
2011-12-12,3.3
2011-12-13,3.3
2011-12-14,3.3
2011-12-15,3.3
2011-12-16,3.3
2011-12-19,3.3
2011-12-20,3.3
2011-12-21,3.3
2011-12-22,3.3
2011-12-23,3.3
2011-12-26,3.3
2011-12-27,3.3
2011-12-28,3.3
2011-12-29,3.3
2011-12-30,3.3
2012-01-02,3.3
2012-01-03,3.3
2012-01-04,3.3
2012-01-05,3.3
2012-01-06,3.3
2012-01-09,3.3
2012-01-10,3.3
2012-01-11,3.3
2012-01-12,3
2012-01-13,3
2012-01-16,3
2012-01-17,3
2012-01-18,3
2012-01-19,3
2012-01-20,3
2012-01-23,3
2012-01-24,3
2012-01-25,3
2012-01-26,3.075
2012-01-27,3.075
2012-01-30,3.075
2012-01-31,3.225
2012-02-01,3.225
2012-02-02,3.225
2012-02-03,3.225
2012-02-06,3.675
2012-02-07,3.675
2012-02-08,3.675
2012-02-09,3.675
2012-02-10,3.675
2012-02-13,3.675
2012-02-14,3.675
2012-02-15,3.6
2012-02-16,3.6
2012-02-17,3.6
2012-02-20,3.6
2012-02-21,3.6
2012-02-22,3.6
2012-02-23,3.6
2012-02-24,3.6
2012-02-27,3.6
2012-02-28,3.6
2012-02-29,3.6
2012-03-01,3.6
2012-03-02,3.6
2012-03-05,3.6
2012-03-06,3.6
2012-03-07,3.6
2012-03-08,3.6
2012-03-09,3.6
2012-03-12,3.6
2012-03-13,3.6
2012-03-14,3.6
2012-03-15,3.6
2012-03-16,3.6
2012-03-19,3.6
2012-03-20,3.6
2012-03-21,3.6
2012-03-22,3.6
2012-03-23,3.6
2012-03-26,3.6
2012-03-27,3.15
2012-03-28,3.45
2012-03-29,3.45
2012-03-30,3.45
2012-04-02,3.45
2012-04-03,3.45
2012-04-04,3.45
2012-04-05,3.45
2012-04-06,3.45
2012-04-09,3.45
2012-04-10,2.925
2012-04-11,4.05
2012-04-12,4.05
2012-04-13,4.05
2012-04-16,4.05
2012-04-17,3.75
2012-04-18,3.75
2012-04-19,3.75
2012-04-20,3.75
2012-04-23,4.05
2012-04-24,4.05
2012-04-25,4.05
2012-04-26,4.05
2012-04-27,4.5
2012-04-30,4.5
2012-05-01,4.5
2012-05-02,4.8
2012-05-03,4.8
2012-05-04,4.8
2012-05-07,4.8
2012-05-08,5.025
2012-05-09,5.025
2012-05-10,5.025
2012-05-11,5.025
2012-05-14,5.775
2012-05-15,5.775
2012-05-16,5.775
2012-05-17,5.775
2012-05-18,5.775
2012-05-21,6.075
2012-05-22,6.15
2012-05-23,6.15
2012-05-24,6.15
2012-05-25,6.15
2012-05-28,6.15
2012-05-29,6.15
2012-05-30,6.15
2012-05-31,6.15
2012-06-01,5.85
2012-06-04,5.85
2012-06-05,5.85
2012-06-06,6.75
2012-06-07,6.75
2012-06-08,6.75
2012-06-11,6.75
2012-06-12,6.75
2012-06-13,6.75
2012-06-14,6.75
2012-06-15,6.75
2012-06-18,6.75
2012-06-19,6.75
2012-06-20,6.675
2012-06-21,6.675
2012-06-22,6.675
2012-06-25,6.675
2012-06-26,6.675
2012-06-27,6.675
2012-06-28,6.675
2012-06-29,7.125
2012-07-02,7.125
2012-07-03,7.125
2012-07-04,7.125
2012-07-05,7.125
2012-07-06,7.125
2012-07-09,7.125
2012-07-10,7.125
2012-07-11,6.9
2012-07-12,6.9
2012-07-13,6.9
2012-07-16,6.9
2012-07-17,6.9
2012-07-18,6.9
2012-07-19,7.2
2012-07-20,7.2
2012-07-23,7.2
2012-07-24,7.2
2012-07-25,7.575
2012-07-26,7.575
2012-07-27,7.575
2012-07-30,7.575
2012-07-31,7.575
2012-08-01,7.575
2012-08-02,7.575
2012-08-03,7.575
2012-08-06,7.575
2012-08-07,7.575
2012-08-08,7.575
2012-08-09,7.575
2012-08-10,7.575
2012-08-13,7.35
2012-08-14,7.35
2012-08-15,7.05
2012-08-16,7.05
2012-08-17,7.05
2012-08-20,7.425
2012-08-21,7.425
2012-08-22,7.425
2012-08-23,7.425
2012-08-24,7.425
2012-08-27,7.425
2012-08-28,7.425
2012-08-29,7.425
2012-08-30,7.425
2012-08-31,7.425
2012-09-03,7.425
2012-09-04,7.425
2012-09-05,7.425
2012-09-06,7.425
2012-09-07,7.425
2012-09-10,7.425
2012-09-11,7.425
2012-09-12,7.425
2012-09-13,7.425
2012-09-14,7.425
2012-09-17,7.425
2012-09-18,7.425
2012-09-19,7.425
2012-09-20,7.425
2012-09-21,7.425
2012-09-24,7.425
2012-09-25,7.425
2012-09-26,7.425
2012-09-27,6.825
2012-09-28,6.825
2012-10-01,6.825
2012-10-02,6.825
2012-10-03,6.825
2012-10-04,6.3
2012-10-05,6.3
2012-10-08,6.3
2012-10-09,6.3
2012-10-10,6.825
2012-10-11,6.825
2012-10-12,6.825
2012-10-15,6.825
2012-10-16,6.825
2012-10-17,7.2
2012-10-18,7.2
2012-10-19,7.2
2012-10-22,7.35
2012-10-23,7.5
2012-10-24,7.425
2012-10-25,7.425
2012-10-26,7.425
2012-10-29,7.425
2012-10-30,7.425
2012-10-31,7.425
2012-11-01,7.425
2012-11-02,7.725
2012-11-05,7.725
2012-11-06,7.95
2012-11-07,7.95
2012-11-08,7.95
2012-11-09,7.95
2012-11-12,7.95
2012-11-13,7.95
2012-11-14,7.95
2012-11-15,7.95
2012-11-16,7.95
2012-11-19,7.95
2012-11-20,7.95
2012-11-21,7.725
2012-11-22,7.725
2012-11-23,7.725
2012-11-26,7.725
2012-11-27,7.725
2012-11-28,7.35
2012-11-29,7.35
2012-11-30,7.35
2012-12-03,7.35
2012-12-04,7.35
2012-12-05,7.5
2012-12-06,7.275
2012-12-07,7.275
2012-12-10,7.425
2012-12-11,7.425
2012-12-12,7.425
2012-12-13,7.425
2012-12-14,7.425
2012-12-17,7.425
2012-12-18,7.425
2012-12-19,7.425
2012-12-20,7.875
2012-12-21,8.175
2012-12-24,8.175
2012-12-25,8.175
2012-12-26,8.175
2012-12-27,8.175
2012-12-28,8.175
2012-12-31,8.175
2013-01-01,8.175
2013-01-02,8.175
2013-01-03,8.175
2013-01-04,8.025
2013-01-07,8.025
2013-01-08,8.025
2013-01-09,8.025
2013-01-10,8.025
2013-01-11,8.025
2013-01-14,8.025
2013-01-15,8.325
2013-01-16,8.625
2013-01-17,8.775
2013-01-18,8.775
2013-01-21,8.775
2013-01-22,8.925
2013-01-23,8.925
2013-01-24,8.925
2013-01-25,8.925
2013-01-28,9.15
2013-01-29,9.15
2013-01-30,9.15
2013-01-31,9.15
2013-02-01,9.15
2013-02-04,9.15
2013-02-05,9.15
2013-02-06,9.15
2013-02-07,9.15
2013-02-08,9.15
2013-02-11,9
2013-02-12,9
2013-02-13,9
2013-02-14,9
2013-02-15,9
2013-02-18,9
2013-02-19,9
2013-02-20,9
2013-02-21,9.45
2013-02-22,9.45
2013-02-25,9.45
2013-02-26,9.45
2013-02-27,9.45
2013-02-28,9.45
2013-03-01,9.45
2013-03-04,9.45
2013-03-05,9.45
2013-03-06,9.45
