Date,sh_out
2014-02-13,6.95
2014-02-14,6.95
2014-02-17,6.95
2014-02-18,6.9
2014-02-19,6.75
2014-02-20,6.75
2014-02-21,6.75
2014-02-24,6.75
2014-02-25,6.75
2014-02-26,6.65
2014-02-27,6.65
2014-02-28,6.65
2014-03-03,6.65
2014-03-04,6.65
2014-03-05,6.65
2014-03-06,6.65
2014-03-07,6.65
2014-03-10,6.65
2014-03-11,6.65
2014-03-12,6.65
2014-03-13,6.65
2014-03-14,6.65
2014-03-17,6.65
2014-03-18,6.65
2014-03-19,6.7
2014-03-20,6.7
2014-03-21,6.95
2014-03-24,7
2014-03-25,7.05
2014-03-26,7.15
2014-03-27,7.2
2014-03-28,7.35
2014-03-31,7.4
2014-04-01,7.4
2014-04-02,7.4
2014-04-03,7.4
2014-04-04,7.4
2014-04-07,7.4
2014-04-08,7.4
2014-04-09,7.6
2014-04-10,7.6
2014-04-11,7.5
2014-04-14,7.5
2014-04-15,7.5
2014-04-16,7.3
2014-04-17,7.3
2014-04-18,7.3
2014-04-21,7.3
2014-04-22,7.35
2014-04-23,7.35
2014-04-24,7.35
2014-04-25,7.35
2014-04-28,7.35
2014-04-29,7.35
2014-04-30,7.35
2014-05-01,7.35
2014-05-02,7.35
2014-05-05,7.35
2014-05-06,7.35
2014-05-07,7.35
2014-05-08,7.35
2014-05-09,7.25
2014-05-12,7.15
2014-05-13,7.15
2014-05-14,7.05
2014-05-15,7.05
2014-05-16,6.9
2014-05-19,6.9
2014-05-20,6.85
2014-05-21,6.75
2014-05-22,6.7
2014-05-23,6.55
2014-05-26,6.55
2014-05-27,6.55
2014-05-28,6.55
2014-05-29,6.35
2014-05-30,6.6
2014-06-02,6.6
2014-06-03,6.7
2014-06-04,6.7
2014-06-05,6.7
2014-06-06,6.7
2014-06-09,6.75
2014-06-10,6.9
2014-06-11,6.9
2014-06-12,6.9
2014-06-13,6.9
2014-06-16,6.9
2014-06-17,6.9
2014-06-18,6.9
2014-06-19,6.9
2014-06-20,6.8
2014-06-23,6.8
2014-06-24,6.8
2014-06-25,6.9
2014-06-26,6.9
2014-06-27,6.9
2014-06-30,6.9
2014-07-01,6.9
2014-07-02,6.9
2014-07-03,6.9
2014-07-04,6.9
2014-07-07,6.9
2014-07-08,6.9
2014-07-09,6.95
2014-07-10,6.95
2014-07-11,6.95
2014-07-14,6.95
2014-07-15,6.95
2014-07-16,6.95
2014-07-17,6.95
2014-07-18,6.95
2014-07-21,6.95
2014-07-22,6.95
2014-07-23,7
2014-07-24,7
2014-07-25,7
2014-07-28,7
2014-07-29,7
2014-07-30,6.95
2014-07-31,6.8
2014-08-01,6.8
2014-08-04,6.8
2014-08-05,6.8
2014-08-06,6.8
2014-08-07,6.55
2014-08-08,6.55
2014-08-11,6.55
2014-08-12,6.55
2014-08-13,6.75
2014-08-14,6.75
2014-08-15,6.8
2014-08-18,6.8
2014-08-19,6.8
2014-08-20,6.8
2014-08-21,6.8
2014-08-22,6.8
2014-08-25,6.8
2014-08-26,6.85
2014-08-27,6.85
2014-08-28,6.85
2014-08-29,6.85
2014-09-01,6.85
2014-09-02,6.85
2014-09-03,6.85
2014-09-04,6.85
2014-09-05,6.85
2014-09-08,6.9
2014-09-09,6.9
2014-09-10,6.9
2014-09-11,6.9
2014-09-12,6.9
2014-09-15,6.8
2014-09-16,6.75
2014-09-17,6.8
2014-09-18,6.8
2014-09-19,6.8
2014-09-22,6.7
2014-09-23,6.7
2014-09-24,6.65
2014-09-25,6.65
2014-09-26,6.7
2014-09-29,6.75
2014-09-30,6.75
2014-10-01,6.8
2014-10-02,6.8
2014-10-03,6.8
2014-10-06,6.8
2014-10-07,6.8
2014-10-08,6.6
2014-10-09,6.65
2014-10-10,6.5
2014-10-13,6.4
2014-10-14,6.4
2014-10-15,6.45
2014-10-16,6.45
2014-10-17,6.35
2014-10-20,6.35
2014-10-21,6.35
2014-10-22,6.35
2014-10-23,6.35
2014-10-24,6.3
2014-10-27,6.3
2014-10-28,6.3
2014-10-29,6.4
2014-10-30,6.4
2014-10-31,6.4
2014-11-03,6.4
2014-11-04,6.4
2014-11-05,6.4
2014-11-06,6.4
2014-11-07,6.45
2014-11-10,6.45
2014-11-11,6.45
