Date,f_rtn
2012-01-24,0.12548076923076912
2012-01-25,0.13298627543776642
2012-01-26,0.12429378531073443
2012-01-27,0.12511627906976752
2012-01-30,0.13484205563413476
2012-01-31,0.13370998116760835
2012-02-01,0.09646302250803873
2012-02-02,0.08759797141539871
2012-02-03,0.014938886373925042
2012-02-06,0.04138244656662127
2012-02-07,0.07372229760289462
2012-02-08,0.037399821905609976
2012-02-09,0.02928127772848277
2012-02-10,0.044968833481745296
2012-02-13,0.014511873350923521
2012-02-14,0.04241071428571441
2012-02-15,0.0558035714285714
2012-02-16,0.03134523291249458
2012-02-17,0.07568508046976952
2012-02-21,-0.00903225806451613
2012-02-22,-0.031130063965884913
2012-02-23,-0.009397693293464293
2012-02-24,0.0008354218880535225
2012-02-27,-0.01716917922948069
2012-02-28,-0.029764365440264617
2012-02-29,-0.050270045700041566
2012-03-01,-0.029069767441860406
2012-03-02,-0.0033514872224550407
2012-03-05,-0.023738872403560762
2012-03-06,0.015165031222123204
2012-03-07,-0.01615720524017461
2012-03-08,-0.06823925863521474
2012-03-09,-0.06351931330472105
2012-03-12,-0.053448275862068906
2012-03-13,-0.044737963357477484
2012-03-14,-0.028175119202427323
2012-03-15,-0.051391862955032286
2012-03-16,-0.03467230443974634
2012-03-19,-0.04221190375685946
2012-03-20,-0.08249090173877882
2012-03-21,-0.015190972222222099
2012-03-22,-0.02508802816901412
2012-03-23,-0.03794739111686085
2012-03-26,-0.06886477462437401
2012-03-27,-0.049424797613975335
2012-03-28,-0.03280783979548363
2012-03-29,-0.005249343832021025
2012-03-30,-0.01668092386655262
2012-04-02,-0.033627574611181155
2012-04-03,-0.0017368649587495844
2012-04-04,-0.030755711775044103
2012-04-05,-0.023968042609853635
2012-04-09,-0.029385171790235143
2012-04-10,-0.025664527956003602
2012-04-11,-0.021402550091074835
2012-04-12,-0.04772524531668154
2012-04-13,-0.0727029438001785
2012-04-16,-0.073589164785553
2012-04-17,-0.09855453350854138
2012-04-18,-0.1084178052005289
2012-04-19,-0.12516527104451303
2012-04-20,-0.10445130013221693
2012-04-23,-0.07629796839729108
2012-04-24,-0.11519497982967286
2012-04-25,-0.1156432093231734
2012-04-26,-0.1156432093231734
2012-04-27,-0.13083700440528634
2012-04-30,-0.13236587510993836
2012-05-01,-0.16006959547629407
2012-05-02,-0.17746846454980425
2012-05-03,-0.1896476729012614
2012-05-04,-0.1554850407978241
2012-05-07,-0.1114142792178262
2012-05-08,-0.07405682347461573
2012-05-09,-0.07337723424270937
2012-05-10,-0.08794788273615617
2012-05-11,-0.08384074941452002
2012-05-14,-0.0639730639730639
2012-05-15,-0.03752436647173485
2012-05-16,-0.030612244897959107
2012-05-17,-0.01038062283737029
2012-05-18,0.008564231738035222
2012-05-21,0.011811023622047223
2012-05-22,-0.021505376344086113
2012-05-23,0.004559270516717229
2012-05-24,-0.017739483020780655
2012-05-25,-0.009123162696401454
2012-05-29,0.005068423720222981
2012-05-30,-0.004561581348200727
2012-05-31,0.07871569135163137
2012-06-01,0.11316763617133785
2012-06-04,0.14385399892646267
2012-06-05,0.12023617820719279
2012-06-06,0.03428863868986709
2012-06-07,0.023641851106639855
2012-06-08,0.040609137055837685
2012-06-11,0.04591836734693877
2012-06-12,0.04243353783231085
2012-06-13,0.07091469681397733
2012-06-14,0.05518987341772141
2012-06-15,0.06566416040100265
2012-06-18,0.06293706293706292
2012-06-19,0.06293706293706292
2012-06-20,0.035019455252918386
2012-06-21,0.06293706293706292
2012-06-22,0.033282904689863946
2012-06-25,0.06604747162022706
2012-06-26,0.08900255754475705
2012-06-27,0.08976298537569338
2012-06-28,0.09419551934826864
2012-06-29,0.023523763802208553
2012-07-02,0.020427553444180457
2012-07-03,0.00797747536367921
2012-07-05,0.048394825107810124
2012-07-06,0.0900544285007423
2012-07-09,0.08255528255528244
2012-07-10,0.08731707317073156
2012-07-11,0.08243902439024398
2012-07-12,0.08631682197155466
2012-07-13,0.06142034548944353
2012-07-16,0.06142034548944353
2012-07-17,0.052681091251175705
2012-07-18,0.06484962406015038
2012-07-19,0.06766917293233066
2012-07-20,0.06766917293233066
2012-07-23,0.06766917293233066
2012-07-24,0.10688140556368975
2012-07-25,0.09825750242013553
2012-07-26,0.0709253170502584
2012-07-27,0.05090236001851012
2012-07-30,0.05397859469520716
2012-07-31,0.0651969981238274
2012-08-01,0.047951582867784115
2012-08-02,0.047951582867784115
2012-08-03,0.04570383912248621
2012-08-06,0.024512029051293682
2012-08-07,0.05492510213345425
2012-08-08,0.05607895917451766
2012-08-09,0.05272645335736814
2012-08-10,0.07358916478555311
2012-08-13,0.07097649186256771
2012-08-14,0.09493670886075933
2012-08-15,0.09964253798033962
2012-08-16,0.0785525154457194
2012-08-17,0.0682218309859155
2012-08-20,0.07218309859154926
2012-08-21,0.07218309859154926
2012-08-22,0.06746031746031744
2012-08-23,0.05288673424416035
2012-08-24,0.054824561403508776
2012-08-27,0.03258476442095981
2012-08-28,0.062251655629139035
2012-08-29,0.036547776309995506
2012-08-30,0.045757441137272314
2012-08-31,0.06130608618391831
2012-09-04,0.03321678321678334
2012-09-05,0.0607000443066017
2012-09-06,0.040877796901893415
2012-09-07,0.01954120645709434
2012-09-10,0.015839041095890405
2012-09-11,-0.007569386038687953
2012-09-12,0.006753904601097593
2012-09-13,-0.02064409578860449
2012-09-14,-0.02559934985778134
2012-09-17,-0.005319148936170359
2012-09-18,0.007828594973217973
2012-09-19,0.0008210180623973162
2012-09-20,0.0008210180623973162
2012-09-21,-0.013217678645187969
