Date,f_rtn
2010-09-02,0.06983568075117375
2010-09-03,0.07999999999999985
2010-09-07,0.05976095617529875
2010-09-08,0.045248868778280604
2010-09-09,0.05480225988700571
2010-09-10,0.045633802816901436
2010-09-13,0.03940066592674807
2010-09-14,0.04072647220693448
2010-09-15,0.05122494432071267
2010-09-16,0.06031567080045108
2010-09-17,0.06786315199102644
2010-09-20,0.012141280353200834
2010-09-21,0.028021978021978144
2010-09-22,0.015873015873015817
2010-09-23,0.04120267260579058
2010-09-24,0.044028618602091285
2010-09-27,0.025809994508511735
2010-09-28,0.008724100327153872
2010-09-29,0.03746556473829199
2010-09-30,0.07808988764044944
2010-10-01,0.03528773072747016
2010-10-04,0.07240811848601214
2010-10-05,0.06119162640901776
2010-10-06,0.09183673469387732
2010-10-07,0.09307359307359309
2010-10-08,0.06480985538296724
2010-10-11,0.051724137931034475
2010-10-12,0.06727175654030959
2010-10-13,0.043363299841353786
2010-10-14,0.033368644067796716
2010-10-15,0.04306220095693791
2010-10-18,0.012079831932773066
2010-10-19,0.05125408942202836
2010-10-20,0.04596472474612501
2010-10-21,0.04849137931034497
2010-10-22,0.04010695187165769
2010-10-25,-0.01265155508697935
2010-10-26,0.0235546038543899
2010-10-27,0.008108108108108025
2010-10-28,-0.005841741901221442
2010-10-29,-0.03335070349140179
2010-11-01,-0.01101206082852657
2010-11-02,-0.02813299232736577
2010-11-03,-0.028831562974203306
2010-11-04,-0.059026069847515905
2010-11-05,-0.059900990099009954
2010-11-08,-0.05583501006036218
2010-11-09,-0.04200819672131151
2010-11-10,-0.0705352676338169
2010-11-11,-0.04460212873796243
2010-11-12,-0.04100461301896463
2010-11-15,-0.062181447502548504
2010-11-16,-0.042553191489361764
2010-11-17,-0.03682572614107893
2010-11-18,-0.0429228410832907
2010-11-19,-0.031346351490236346
2010-11-22,-0.03084832904884305
2010-11-23,0.012813667912439763
2010-11-24,-0.005753138075313746
2010-11-26,0.03109919571045583
2010-11-29,0.03952991452991461
2010-11-30,0.05229110512129376
2010-12-01,0.03976670201484622
2010-12-02,0.03368421052631576
2010-12-03,0.007812500000000222
2010-12-06,0.011500261369576714
2010-12-07,0.008425487098472795
2010-12-08,0.018646776771443774
2010-12-09,0.025133689839572426
2010-12-10,0.03552206673842839
2010-12-13,0.028647214854111258
2010-12-14,0.04756814537680398
2010-12-15,0.06847826086956532
2010-12-16,0.06124661246612462
2010-12-17,0.04308023694130325
2010-12-20,0.0234917245061399
2010-12-21,0.024403183023872455
2010-12-22,0.03129973474801062
2010-12-23,0.030047443331576273
2010-12-27,0.0373487638085217
2010-12-28,0.02236089443577738
2010-12-29,0.004110996916752319
2010-12-30,0.006147540983606703
2010-12-31,0.017848036715961246
2011-01-03,0.0076374745417515655
2011-01-04,0.015503875968992054
2011-01-05,0.01705426356589146
2011-01-06,0.03707571801566578
2011-01-07,0.04184100418410042
2011-01-10,0.029733959311423863
2011-01-11,0.009875259875259834
2011-01-12,0.00206291903042799
2011-01-13,-0.013775510204081742
2011-01-14,-0.01983723296032558
2011-01-18,-0.010725229826353266
2011-01-19,0.010841507485802593
2011-01-20,0.026604068857589924
2011-01-21,-0.02175038839979271
2011-01-24,-0.024691358024691357
2011-01-25,-0.02763561924257929
2011-01-26,-0.029918864097363107
2011-01-27,-0.024415055951169884
2011-01-28,-0.026612077789150423
2011-01-31,-0.024949083503055136
2011-02-01,-0.0350701402805611
2011-02-02,-0.036382011116725566
2011-02-03,-0.029516539440203493
2011-02-04,-0.02591463414634132
2011-02-07,-0.04078549848942592
2011-02-08,-0.0557228915662652
2011-02-09,-0.03444782168186422
2011-02-10,-0.03345342254246009
2011-02-11,-0.048893463715903196
2011-02-14,-0.06518365235385404
2011-02-15,-0.05915931499740534
2011-02-16,-0.05059370160041299
2011-02-17,-0.04749744637385089
2011-02-18,-0.045223577235772416
2011-02-22,0.0063525674960296374
2011-02-23,0.020042194092827037
2011-02-24,0.014210526315789451
2011-02-25,0.014113957135389432
2011-02-28,0.02815432742440027
2011-03-01,0.04311251314405884
2011-03-02,0.039164490861618884
2011-03-03,0.04361370716510904
2011-03-04,0.05506030414263252
2011-03-07,0.058206607236497065
2011-03-08,0.06155451225873754
2011-03-09,0.06351706036745419
2011-03-10,0.07496012759170645
2011-03-11,0.06715634837355733
2011-03-14,0.08466453674121399
2011-03-15,0.10984848484848486
2011-03-16,0.1433314886552297
2011-03-17,0.1533370104798677
2011-03-18,0.11310494834148987
2011-03-21,0.09865951742627344
2011-03-22,0.11442256519425231
2011-03-23,0.11204629142556533
2011-03-24,0.08738366080661852
2011-03-25,0.10690192008303057
2011-03-28,0.10412371134020626
2011-03-29,0.08113590263691695
2011-03-30,0.08870967741935498
2011-03-31,0.06834170854271382
2011-04-01,0.042786069651741254
2011-04-04,0.03628230616302197
2011-04-05,0.02130822596630333
2011-04-06,0.03292383292383283
2011-04-07,0.04639684106614017
2011-04-08,0.05736894164193873
2011-04-11,0.03834808259587019
2011-04-12,0.05203730976926857
2011-04-13,0.022915650901998985
2011-04-14,0.019361084220716362
2011-04-15,0.016260162601626105
2011-04-18,0.0483634587200783
2011-04-19,0.044899951195705334
2011-04-20,0.025787965616045794
2011-04-21,0.004257332071901709
2011-04-25,0.030908226343318912
2011-04-26,0.021097046413502296
2011-04-27,0.017273576097105448
2011-04-28,0.024390243902439046
2011-04-29,0.03611111111111098
2011-05-02,0.028692380056444033
2011-05-03,0.0515267175572518
2011-05-04,0.04844124700239805
2011-05-05,0.05870936438622043
2011-05-06,0.044243577545195034
