Date,f_rtn
1996-03-18,0.03726708074534146
1996-03-19,0.05590062111801242
1996-03-20,0.06521739130434767
1996-03-21,0.14389233954451353
1996-03-22,0.14389233954451353
1996-03-25,0.14389233954451353
1996-03-26,0.1643835616438356
1996-03-27,0.17584745762711873
1996-03-28,0.16170212765957448
1996-03-29,0.13457556935817805
1996-04-01,0.13043478260869557
1996-04-02,0.12410256410256415
1996-04-03,0.12923076923076926
1996-04-04,0.1132457027300302
1996-04-08,0.13975155279503104
1996-04-09,0.09466263846928502
1996-04-10,0.0794438927507446
1996-04-11,0.0801186943620178
1996-04-12,0.0844091360476662
1996-04-15,0.07941176470588251
1996-04-16,0.0698818897637794
1996-04-17,0.07584830339321358
1996-04-18,0.08823529411764719
1996-04-19,0.07871720116618075
1996-04-22,-0.008144796380090469
1996-04-23,-0.008144796380090469
1996-04-24,-0.008144796380090469
1996-04-25,-0.01176470588235301
1996-04-26,-0.012612612612612484
1996-04-29,0.008241758241758212
1996-04-30,0.0045620437956204185
1996-05-01,0.00366300366300365
1996-05-02,-0.01642335766423375
1996-05-03,-0.012715712988192629
1996-05-06,-0.008174386920980936
1996-05-07,-0.012715712988192629
1996-05-08,-0.0036798528058876734
1996-05-09,-0.0036798528058876734
1996-05-10,-0.016483516483516425
1996-05-13,-0.0045787545787546735
1996-05-14,-0.012715712988192629
1996-05-15,-0.008279668813247487
1996-05-16,0.012987012987013102
1996-05-17,-0.012612612612612484
1996-05-20,0.011711711711711814
1996-05-21,0.01642335766423364
1996-05-22,0.0045620437956204185
1996-05-23,0.008211678832116709
1996-05-24,0.016483516483516425
1996-05-28,0.008211678832116709
1996-05-29,0.008174386920980936
1996-05-30,0.0
1996-05-31,0.008211678832116709
1996-06-03,0.016697588126159735
1996-06-04,0.021159153633854677
1996-06-05,0.008241758241758212
1996-06-06,0.008279668813247598
1996-06-07,0.0
1996-06-10,0.008310249307479145
1996-06-11,0.003724394785847185
1996-06-12,-0.020239190432382648
1996-06-13,-0.07359705611775524
1996-06-14,-0.05380333951762528
1996-06-17,-0.06135531135531136
1996-06-18,-0.04470802919708028
1996-06-19,-0.06767586821015137
1996-06-20,-0.06373429084380622
1996-06-21,-0.049046321525885506
1996-06-24,-0.06877828054298651
1996-06-25,-0.0846846846846846
1996-06-26,-0.08054298642533941
1996-06-27,-0.10540540540540544
1996-06-28,-0.0853769300635785
1996-07-01,-0.07239819004524894
1996-07-02,-0.0529197080291971
1996-07-03,-0.05675675675675662
1996-07-05,-0.049046321525885506
1996-07-08,-0.0565693430656935
1996-07-09,-0.04524469067405357
1996-07-10,-0.049450549450549386
1996-07-11,-0.05380333951762528
1996-07-12,-0.04600938967136148
1996-07-15,0.021847070506454624
1996-07-16,0.008823529411764675
1996-07-17,0.008780487804878057
1996-07-18,-0.008595988538681931
1996-07-19,-0.021012416427889313
1996-07-22,-0.0134228187919464
1996-07-23,-0.012416427889207382
1996-07-24,0.008746355685131268
1996-07-25,0.026574803149606252
1996-07-26,0.032480314960629864
1996-07-29,0.037260825780463414
1996-07-30,0.013902681231380498
1996-07-31,-0.012682926829268415
1996-08-01,-0.021194605009633993
1996-08-02,-0.05539637058261704
1996-08-05,-0.05157593123209181
1996-08-06,-0.039651837524178
1996-08-07,-0.026112185686653744
1996-08-08,-0.033718689788054035
1996-08-09,-0.012745098039215641
1996-08-12,-0.017716535433070835
1996-08-13,-0.030126336248785135
1996-08-14,-0.021379980563653977
1996-08-15,-0.003868471953578201
1996-08-16,-0.025048169556840194
1996-08-19,-0.017560975609756113
1996-08-20,-0.007774538386783103
1996-08-21,-0.01740812379110246
1996-08-22,-0.025048169556840194
1996-08-23,-0.029721955896452545
1996-08-26,-0.009532888465204947
1996-08-27,0.01844660194174752
1996-08-28,0.05876591576885404
1996-08-29,0.0721343873517788
1996-08-30,0.06397637795275601
1996-09-03,0.08796764408493418
1996-09-04,0.09264853977844911
1996-09-05,0.07955689828801615
1996-09-06,0.05958291956305861
1996-09-09,0.06879361914257243
1996-09-10,0.05064548162859972
1996-09-11,0.060120240480961984
1996-09-12,0.04609218436873741
1996-09-13,0.027805362462760552
1996-09-16,0.01844660194174752
1996-09-17,0.02667984189723338
1996-09-18,0.036742800397219444
1996-09-19,0.03623898139079329
1996-09-20,0.04133858267716528
1996-09-23,0.04051383399209496
1996-09-24,0.049407114624505866
1996-09-25,0.004812319538017196
1996-09-26,0.0
1996-09-27,-0.03422756706753016
1996-09-30,-0.05898617511520732
1996-10-01,-0.0601295097132285
1996-10-02,-0.055762081784386575
1996-10-03,-0.07188940092165896
1996-10-04,-0.052238805970149294
1996-10-07,-0.021555763823805085
1996-10-08,-0.00932835820895539
1996-10-09,0.008506616257088817
1996-10-10,-0.00472589792060496
1996-10-11,0.01724137931034475
1996-10-14,0.02608695652173898
1996-10-15,0.01715919923736897
1996-10-16,0.04427333974975922
1996-10-17,0.039272030651340994
1996-10-18,0.04347826086956519
1996-10-21,0.04347826086956519
1996-10-22,0.04843304843304841
1996-10-23,0.043314500941619594
1996-10-24,0.06609195402298873
1996-10-25,0.06577693040991406
1996-10-28,0.04406130268199249
1996-10-29,0.06268364348677746
1996-10-30,0.0866141732283463
1996-10-31,0.08169291338582685
1996-11-01,0.07348560079443889
1996-11-04,0.059055118110236116
1996-11-05,0.03544061302682011
1996-11-06,0.0
1996-11-07,0.013120899718837897
1996-11-08,0.013295346628680038
1996-11-11,-0.0037664783427494575
1996-11-12,-0.012241054613935876
1996-11-13,-0.026241799437675684
1996-11-14,-0.024884792626728047
