,Date,Market,Ticker,f_rtn,div_yield,pe,pb,pcf
35,2016-01-05,Developed,EWQ,-0.02156586966713536,0.09996622856886189,-0.23900504875701334,-0.3504576298489578,-0.5087190792327067
36,2016-01-05,Developed,EWU,-0.042148452070123084,0.8510452797551695,1.0585500483804584,0.2607893012472821,0.10201586510237629
37,2016-01-05,Developed,VOO,-0.04890695892993935,-1.4132371539682587,-0.5442644546478485,2.1023769116238062,0.4738477847730777
38,2016-01-05,Emerging,ARGT,-0.03360370799536516,-1.5205930396786522,-0.3955203049226674,0.25979928158412086,-0.4099964371368965
39,2016-01-05,Emerging,ECH,0.03737682636765216,0.1500003969972474,-0.17215491433752053,-0.053535042456702764,0.9363198411340145
40,2016-01-05,Emerging,EPHE,-0.040207127627170165,-0.422332539641718,-0.2149649088287508,1.7941157270231538,1.9782576496482358
41,2016-01-05,Emerging,EPOL,0.005667506297229119,1.072222113644459,0.05097800008342296,-0.7351223424422445,-0.0381255101762701
42,2016-01-05,Emerging,EPU,-0.004350190320826619,-1.0488050783951803,-0.13886661964211397,-0.9673558665784799,0.744220262832731
43,2016-01-05,Emerging,ERUS,-0.029923830250272117,1.658175027329657,-0.4387101196258356,-1.5297398911137081,-0.7439626580342427
44,2016-01-05,Emerging,EWM,0.0582408874801903,0.0399113832118551,-0.24558955057233386,0.5305610072498326,0.062377161919669695
45,2016-01-05,Emerging,EWW,-0.012513966480447005,-0.8013097544431954,-0.1813360856674689,2.1246919534058977,1.2842335218352277
46,2016-01-05,Emerging,EWY,-0.011965433192998032,-0.940525874166187,-0.3666916234053599,-1.2038466505522265,-0.47870331696227864
47,2016-01-05,Emerging,EWZ,0.015812431842966213,1.395211245630673,3.5706982320885294,-0.5403527048761072,-0.4239438969407635
48,2016-01-05,Emerging,GREK,-0.1600954137601065,-1.1714622141000097,-0.5245674962407575,-0.05098068655419586,-2.26291095197782
49,2016-01-05,Emerging,KSA,-0.10672308415608832,1.10904477731119,-0.3060972023525695,0.10057776366120239,0.19879730306197937
50,2016-01-05,Emerging,MCHI,-0.12301980198019803,-0.14390030019573485,-0.3630718712993478,-0.25681919969786193,-0.8429565020247506
51,2016-01-05,Emerging,THD,0.05448963929393713,0.6243638564955943,-0.274105535277227,0.5280066513473256,-0.0036064671788364486
52,2016-01-06,Developed,ENZL,-0.023855577047066312,1.6317091456723656,-0.15808582332954974,0.30972080841383165,0.6206097423322828
53,2016-01-06,Developed,EWA,-0.03895231699126933,1.6545241182106605,-0.2963858007658123,0.13713735937105703,-0.6572074812784752
54,2016-01-06,Developed,EWG,-0.0567781690140845,-0.45736542610151776,-0.2472384241054929,-0.02242092370622526,-0.736799292365933
55,2016-01-06,Developed,EWH,-0.09529481834425246,-0.16191973855525446,-1.1496818518300336,-1.0992358162596698,2.668633707915259
56,2016-01-06,Developed,EWI,-0.1289473684210527,0.5169487968288261,2.8748019232036097,-1.255334289627368,-0.6541511053182678
57,2016-01-06,Developed,EWJ,-0.07739169675090253,-1.7157452063911576,-0.734962294285887,-0.7506091084645365,-0.325890025385909
58,2016-01-06,Developed,EWL,-0.05020007275372862,-0.13525302964598643,-0.03290573666874821,1.3930482839500216,0.4421425934805954
59,2016-01-06,Developed,EWN,-0.004314477468839839,-0.38428091694886973,-0.3354511774235704,0.589558358453708,0.10159299164637266
60,2016-01-06,Developed,EWO,-0.05934065934065935,-0.5066282588916392,-0.2051541434921656,-1.297055524360586,-1.5132763314111546
61,2016-01-06,Developed,EWQ,-0.020009528346831784,0.11164108324684115,-0.2442195201499237,-0.3574119108812338,-0.5123289589585494
62,2016-01-06,Developed,EWU,-0.03989361702127658,0.8557265185485409,1.0844589698297868,0.2620975453524998,0.10241222643983003
63,2016-01-06,Developed,VOO,-0.05478634518978276,-1.4093570859728106,-0.5551761209822121,2.0905052177584995,0.4642619329039507
64,2016-01-06,Emerging,ARGT,-0.02240566037735869,-1.4900314954519456,-0.39727930771314385,0.224099176107282,-0.4272285577632451
65,2016-01-06,Emerging,ECH,0.03253424657534243,0.14404641037199398,-0.17147299873744884,-0.041984219794301635,0.9483318080396412
66,2016-01-06,Emerging,EPHE,-0.02691831683168322,-0.4183804037255482,-0.2138418715530156,1.8135410691496212,1.9993504731656098
67,2016-01-06,Emerging,EPOL,0.035415325177076566,1.0427056545892817,0.054971316221889124,-0.7125400446749013,-0.017068607056149376
68,2016-01-06,Emerging,EPU,0.031526548672566435,-1.0948126531131324,-0.13619967567278482,-0.9784095471714196,0.7229679763937861
69,2016-01-06,Emerging,ERUS,-0.01941209095951202,1.6945203303165688,-0.4398773351326548,-1.5388102684432443,-0.7559566981863377
70,2016-01-06,Emerging,EWM,0.05958654235914064,0.021148551129328248,-0.2428521849746315,0.5693231318831312,0.09077852658203653
71,2016-01-06,Emerging,EWW,-0.016879562043795704,-0.7755974343010138,-0.18431060234113827,2.0828328661271893,1.2600178043632613
72,2016-01-06,Emerging,EWY,-0.004520795660036271,-0.9200043190017342,-0.36817007863514933,-1.211553358692904,-0.4882097951278806
73,2016-01-06,Emerging,EWZ,0.007198228128460826,1.3905058362097897,3.5700694045885153,-0.5345807316603373,-0.41867043757416184
74,2016-01-06,Emerging,GREK,-0.16121187846884474,-1.1621442631954315,-0.5245952976325126,-0.02508664079412062,-2.2568138712596966
75,2016-01-06,Emerging,KSA,-0.072265625,1.177695690335044,-0.31241132313444503,0.019403187459520275,0.13616249728171953
76,2016-01-06,Emerging,MCHI,-0.11681772406847934,-0.14476735902944676,-0.3632918881814037,-0.25352479740416217,-0.8384629045113945
77,2016-01-06,Emerging,THD,0.05894900135737835,0.5351154548662499,-0.2707381571020755,0.5872901779086406,0.044801785652806694
78,2016-01-07,Developed,ENZL,-0.01695467883925672,1.5787953080196313,-0.13349644599128557,0.3560167976251749,0.6621202816412464
79,2016-01-07,Developed,EWA,0.0021037868162692157,1.712993644107255,-0.3053596228672935,0.12066073443136706,-0.6688496581128843
80,2016-01-07,Developed,EWG,-0.06196677144140095,-0.45114659275170504,-0.2553385289572265,-0.03582711660465715,-0.7464196521864229
81,2016-01-07,Developed,EWH,-0.09173754556500613,-0.14816695959145038,-1.1426746473086986,-1.108559659278468,2.6549908339002095
82,2016-01-07,Developed,EWI,-0.1507760532150777,0.48315603030504595,2.8829468153472626,-1.2407003313634084,-0.6371208623604673
83,2016-01-07,Developed,EWJ,-0.06506300114547525,-1.7171686313141967,-0.7337878519202476,-0.7599996187394509,-0.3337845738905501
84,2016-01-07,Developed,EWL,-0.04807692307692313,-0.14683601334578203,-0.03571271965245522,1.396494530577465,0.44120813938125625
85,2016-01-07,Developed,EWN,-0.022330097087378653,-0.39646958966746276,-0.330288826929992,0.6001128737757824,0.10726818976007148
86,2016-01-07,Developed,EWO,-0.08172362555720669,-0.47065631698698807,-0.21678199799038897,-1.3120771038439354,-1.5221838863275885
87,2016-01-07,Developed,EWQ,-0.029468599033816382,0.10070916764733004,-0.23797899875771208,-0.34880281867670604,-0.5062837815982202
88,2016-01-07,Developed,EWU,-0.03867187500000002,0.8689789517322614,1.0681581780950544,0.2615414194731073,0.10058167555895378
89,2016-01-07,Developed,VOO,-0.04453144115488139,-1.414188998153942,-0.5596853530670144,2.071140292623729,0.4484732942343929
90,2016-01-07,Emerging,ARGT,-0.014475271411338862,-1.5109737499858196,-0.3963939294786222,0.27942099518343216,-0.40247250893001557
91,2016-01-07,Emerging,ECH,0.0642299503193755,0.14056144518738328,-0.17106718580793864,-0.030116760177177432,0.9597707096312543
92,2016-01-07,Emerging,EPHE,-0.0031928480204342913,-0.41244128984798784,-0.21527614310707366,1.8173814425322905,1.996767175341175
93,2016-01-07,Emerging,EPOL,0.028478964401294608,1.0620732460344322,0.05606507967037437,-0.7084466412102851,-0.014631242274568235
94,2016-01-07,Emerging,EPU,0.04635387224420584,-1.1149042235415672,-0.12574060541433493,-0.9635941909861021,0.7486241578742416
95,2016-01-07,Emerging,ERUS,-0.005757052389176787,1.5977983821049146,-0.43903345860254583,-1.5094861324042061,-0.7258838698066566
96,2016-01-07,Emerging,EWM,0.05982905982905984,-0.020070903320526138,-0.23807531453116657,0.6460021368890689,0.13487672899850664
97,2016-01-07,Emerging,EWW,0.001424163304058812,-0.771145766627688,-0.18736444050615594,2.0924278480098613,1.2304145512350457
98,2016-01-07,Emerging,EWY,0.004824259131633424,-0.9355519851517173,-0.3672100388871922,-1.1919888347628949,-0.4695407906724639
99,2016-01-07,Emerging,EWZ,0.021276595744680996,1.403500123849244,3.5694865256974713,-0.5397485645387526,-0.426676740596475
100,2016-01-07,Emerging,GREK,-0.1825549062467473,-1.129185145523359,-0.5258972316636749,-0.11236536374442545,-2.2689131978766475
101,2016-01-07,Emerging,KSA,-0.045982819605861584,1.239093905325215,-0.3174333482998075,-0.0325488425407253,0.09078908427271229
102,2016-01-07,Emerging,MCHI,-0.0986876640419947,-0.12846691239739202,-0.36709963539001833,-0.29521373780387133,-0.8667119665326758
103,2016-01-07,Emerging,THD,0.10722891566265068,0.5797128738948637,-0.2749602736793153,0.5482766455537907,0.013587909336564346
104,2016-01-08,Developed,ENZL,0.011709601873536313,1.571212261038523,-0.12273350346668131,0.3698692037539627,0.659914861184769
105,2016-01-08,Developed,EWA,-0.002135231316726105,1.6938034966713569,-0.2839195761089621,0.15517088166207102,-0.6405604535876471
106,2016-01-08,Developed,EWG,-0.054421768707482936,-0.46221542054345066,-0.2507964889864977,-0.031559882312071595,-0.7351393122177549
107,2016-01-08,Developed,EWH,-0.08462013588634965,-0.19271305589159973,-1.1291508221642066,-1.0793970409642706,2.664416757682791
108,2016-01-08,Developed,EWI,-0.16443252904378913,0.49693271515790144,2.8793838116628363,-1.2408939179148804,-0.6342850790813842
109,2016-01-08,Developed,EWJ,-0.06296816479400746,-1.755826770872335,-0.7214454450993361,-0.7387395661465781,-0.31488132359934107
110,2016-01-08,Developed,EWL,-0.0427927927927928,-0.12721320118661372,-0.0521356743739912,1.351887973753114,0.4022723170424272
111,2016-01-08,Developed,EWN,-0.019136408243375924,-0.3875632655348877,-0.3376158886054386,0.5791001836574219,0.08731895470513233
112,2016-01-08,Developed,EWO,-0.07832699619771878,-0.35529844243876785,-0.2827539542747404,-1.3769466254500946,-1.5420692289593276
113,2016-01-08,Developed,EWQ,-0.030686799805163312,0.0983494979323993,-0.23873230300230366,-0.351819965119075,-0.5049035057150111
114,2016-01-08,Developed,EWU,-0.041289815178922606,0.8529561189575817,1.0932723345391784,0.28386370548208856,0.11283667654947727
115,2016-01-08,Developed,VOO,-0.033943365895882316,-1.432423933290114,-0.5533724901198622,2.0794650495983094,0.44507933599586497
116,2016-01-08,Emerging,ARGT,-0.010448678549477508,-1.5028108793725492,-0.3983429166309813,0.2619314213253047,-0.41956176333373174
117,2016-01-08,Emerging,ECH,0.07158273381294955,0.1629695648785112,-0.172611102390853,-0.04498951231545358,0.9546101184358113
118,2016-01-08,Emerging,EPHE,0.019915115899445057,-0.39727049484718174,-0.21601651023116242,1.8335199492771366,2.009679938666891
119,2016-01-08,Emerging,EPOL,0.04924491135915954,1.0948654103587656,0.053910494199915684,-0.7332501217729064,-0.029168048626608132
120,2016-01-08,Emerging,EPU,0.03420752565564422,-1.1143777712960687,-0.123143256550301,-0.9905585606297067,0.7380918479072164
121,2016-01-08,Emerging,ERUS,-0.03040935672514633,1.6121238527023039,-0.4401653259337026,-1.5288541290356503,-0.7317445695482997
122,2016-01-08,Emerging,EWM,0.06039441248972888,-0.027945307741079048,-0.2359877021934456,0.6838631383288745,0.15458093966579162
123,2016-01-08,Emerging,EWW,-0.0009636232233196652,-0.7483542656086161,-0.194779949589701,2.01099737379975,1.1673966557560136
124,2016-01-08,Emerging,EWY,-0.0004620004620004004,-0.9724502894988931,-0.36424835593746185,-1.1657808717530491,-0.4330892962141537
125,2016-01-08,Emerging,EWZ,0.012131715771230622,1.402967563738045,3.5696386465031513,-0.5605084353887619,-0.4414468237121158
126,2016-01-08,Emerging,GREK,-0.2038545957485192,-1.1073038068085987,-0.5276354381852909,-0.14579308126285898,-2.2951464227600686
127,2016-01-08,Emerging,KSA,-0.06467913087417876,1.238630479551842,-0.3167086091833648,-0.014094458745443302,0.10622389684037457
128,2016-01-08,Emerging,MCHI,-0.09832134292565943,-0.1507648685678768,-0.3659360864824175,-0.2655396027641391,-0.8593231986102116
129,2016-01-08,Emerging,THD,0.09038308060654444,0.5097208125114,-0.2679738873943856,0.6590568909368952,0.07889672553308531
130,2016-01-11,Developed,ENZL,0.006016042780748743,1.5818860107964734,-0.13508814734723415,0.34346371087088906,0.6604160143836804
131,2016-01-11,Developed,EWA,-0.014114326040931546,1.7026004378593373,-0.29743355921577513,0.12861129707948693,-0.664622171038385
132,2016-01-11,Developed,EWG,-0.058929374718848286,-0.4675703547291906,-0.24562348290129987,-0.023837589119480942,-0.7412884363294773
133,2016-01-11,Developed,EWH,-0.07329192546583863,-0.11822578811737879,-1.151551570181464,-1.1127582048263946,2.6284690256270813
134,2016-01-11,Developed,EWI,-0.13837886251679354,0.4934236170249626,2.87701686329048,-1.2327488803648683,-0.6462051352422007
135,2016-01-11,Developed,EWJ,-0.08600650860065095,-1.7485004323058337,-0.7133911041328409,-0.7180244816326387,-0.3024753777080518
136,2016-01-11,Developed,EWL,-0.03678678678678682,-0.12681119549683859,-0.04981719297502402,1.3419201523498445,0.4203026747010505
137,2016-01-11,Developed,EWN,-0.03409644422795921,-0.42708872979817336,-0.3198614438654057,0.6087834070440934,0.1220718911106048
138,2016-01-11,Developed,EWO,-0.0710466004583652,-0.3656570170694361,-0.2758174994357127,-1.3577653433604502,-1.5679135313675103
139,2016-01-11,Developed,EWQ,-0.03012633624878513,0.08291199265911885,-0.2363706355927302,-0.34611620980658514,-0.5083244647466181
140,2016-01-11,Developed,EWU,-0.04433111023930947,0.8239459218356895,1.09063047138503,0.2754061723892075,0.11722877078495368
141,2016-01-11,Developed,VOO,-0.03468100890207704,-1.4309144626587322,-0.542692699028022,2.0930659693769016,0.48234073982486936
142,2016-01-11,Emerging,ARGT,-0.0012338062924120985,-1.5122609882261167,-0.3964074716401029,0.3119619254319609,-0.3856493679488172
143,2016-01-11,Emerging,ECH,0.07520690896005755,0.1819256552487406,-0.17392824121583453,-0.04822755759471738,0.952562133099374
144,2016-01-11,Emerging,EPHE,0.049016338779593216,-0.33369636667838976,-0.22601133796794037,1.6627854696813231,1.8972333867166273
145,2016-01-11,Emerging,EPOL,0.05134957208689928,1.0903117033355358,0.0545427574121408,-0.7227354665248521,-0.02080889849776339
146,2016-01-11,Emerging,EPU,0.06998264893001749,-1.114495428453759,-0.11755162451543295,-0.9873414167282647,0.7379290770312797
147,2016-01-11,Emerging,ERUS,0.00297973778307492,1.6403993744140526,-0.44388700927523284,-1.5655878954392246,-0.7869302193992254
148,2016-01-11,Emerging,EWM,0.0781571369806664,-0.03593201504435641,-0.23575667026437647,0.6807381088068285,0.16532285661658647
149,2016-01-11,Emerging,EWW,-0.014255167498218091,-0.8124882441821537,-0.18582991334837218,2.1212700751149054,1.2753651684139176
150,2016-01-11,Emerging,EWY,-0.0063970756225725225,-0.9598088218756197,-0.3657606223539916,-1.1663063292484213,-0.44360465958177747
151,2016-01-11,Emerging,EWZ,0.041933605125218376,1.3899543923351607,3.569122388467541,-0.5561986729297064,-0.43983359608511224
152,2016-01-11,Emerging,GREK,-0.2306667061576282,-1.1220087779161259,-0.5279041404013974,-0.1051709388511305,-2.3055176418036982
153,2016-01-11,Emerging,KSA,-0.05609382967873522,1.1910716124489822,-0.31376461525600946,0.02950467713625959,0.14845230939466328
154,2016-01-11,Emerging,MCHI,-0.08696815627508703,-0.09798344236884447,-0.3696274029970816,-0.31870861856268073,-0.8886695429987302
155,2016-01-11,Emerging,THD,0.09330950962874728,0.4950113469628943,-0.26723609664390985,0.6640166397077228,0.09414899504268398
156,2016-01-12,Developed,ENZL,-0.0013306719893545482,1.6045384637017404,-0.14534089882476467,0.3207693424819651,0.6563705827362359
157,2016-01-12,Developed,EWA,-0.023157894736842155,1.7320169685425317,-0.31027077284369875,0.10138199308131222,-0.6833747169155496
158,2016-01-12,Developed,EWG,-0.08060230292294057,-0.5149101487748933,-0.22260812177189052,0.01231360239853993,-0.7216853478559709
159,2016-01-12,Developed,EWH,-0.07386716325263809,-0.08895240141613986,-1.1544970752361963,-1.1215639518003442,2.604015452751469
160,2016-01-12,Developed,EWI,-0.17206208425720615,0.48641002582869614,2.867165535990967,-1.2081696220034084,-0.6410209225021776
161,2016-01-12,Developed,EWJ,-0.09955597102126656,-1.6649960666435277,-0.764326502304436,-0.8028468763848027,-0.39415596586273377
162,2016-01-12,Developed,EWL,-0.06335679881437561,-0.15642410859776626,-0.03214730750234702,1.3616791985718726,0.45808986914061345
163,2016-01-12,Developed,EWN,-0.05944391179290497,-0.47316628953373524,-0.2987192266699325,0.6392811911908644,0.15882949077382946
164,2016-01-12,Developed,EWO,-0.08465608465608476,-0.3807867030753057,-0.26859271717421385,-1.3327422329353038,-1.5775103767534062
165,2016-01-12,Developed,EWQ,-0.05947242206235026,0.08143069752736168,-0.2275601607488012,-0.32692614368123485,-0.4931140488974203
166,2016-01-12,Developed,EWU,-0.057624460995688076,0.8162078117212114,1.0927266513053355,0.2836233085797026,0.13413968104146448
167,2016-01-12,Developed,VOO,-0.05493562231759663,-1.441368249280182,-0.5358294042200229,2.073200190500838,0.49941630234364576
168,2016-01-12,Emerging,ARGT,-0.020846106683016445,-1.5287947148730092,-0.39709573593062697,0.3401019659266855,-0.3644064716591041
169,2016-01-12,Emerging,ECH,0.0688784709700685,0.206177340940657,-0.1743236574077227,-0.0600367789617067,0.9458419631564278
170,2016-01-12,Emerging,EPHE,0.0431606905710491,-0.3195717668816662,-0.22578257642489613,1.6518417173261744,1.9034818069018218
171,2016-01-12,Emerging,EPOL,0.02835051546391765,1.0125187476077537,0.07180994503957934,-0.6685159206299768,0.03404321386423531
172,2016-01-12,Emerging,EPU,0.08814944541739655,-1.0931740255345128,-0.11801121673337579,-1.0082985419877173,0.7048894632350279
173,2016-01-12,Emerging,ERUS,-0.008875739644970349,1.6106785289802912,-0.4468513568264335,-1.5631277960731862,-0.7895539473083376
174,2016-01-12,Emerging,EWM,0.06663957740755788,-0.0144344954031301,-0.23654496218351262,0.664460244604371,0.16191574049684987
175,2016-01-12,Emerging,EWW,-0.04650613786591118,-0.8077673670023947,-0.18558298478319157,2.100265361039088,1.2755893354224674
176,2016-01-12,Emerging,EWY,-0.02360219981668199,-0.9579813978087729,-0.3685294948601142,-1.1734954875030925,-0.4531222394404077
177,2016-01-12,Emerging,EWZ,-0.0063768115942028905,1.4379323935529569,3.5669917379041034,-0.5855821360748963,-0.46055806839398983
178,2016-01-12,Emerging,GREK,-0.2446734397677793,-1.1579988905290053,-0.5317054548870673,-0.05020096623819275,-2.304801858009066
179,2016-01-12,Emerging,KSA,-0.031397174254316984,1.2351434519643463,-0.31975897731078895,-0.04058869471294094,0.09689178943467275
180,2016-01-12,Emerging,MCHI,-0.10592315901814298,-0.06420791451082333,-0.3731003041486896,-0.3470636775296927,-0.9015264567104195
181,2016-01-12,Emerging,THD,0.05931382050785027,0.4414801094973081,-0.26151496144726305,0.7402407108150778,0.1513157290098281
182,2016-01-13,Developed,ENZL,-0.0067136623027861395,1.625481887142631,-0.1414313695059465,0.3429043098464077,0.6581507546452998
183,2016-01-13,Developed,EWA,0.007142857142857118,1.6956202398905404,-0.2938889287715181,0.13857019979999363,-0.6636845119562308
184,2016-01-13,Developed,EWG,-0.04677565849227983,-0.49076451543356425,-0.23599606766785733,-0.004800029677016871,-0.7337313806845258
185,2016-01-13,Developed,EWH,-0.048719550281074435,-0.11005075206867028,-1.1410798963588138,-1.1317909390996745,2.629272921543296
186,2016-01-13,Developed,EWI,-0.13624100719424448,0.47703162611218786,2.873089012071152,-1.2284922668994178,-0.6294648941184735
187,2016-01-13,Developed,EWJ,-0.08368694012258382,-1.741681166489644,-0.725968053413882,-0.7592806067928386,-0.33513681010838836
188,2016-01-13,Developed,EWL,-0.03532506576475003,-0.16764730569773023,-0.021773406506518305,1.4312146881491683,0.47081229073964975
189,2016-01-13,Developed,EWN,-0.03277886497064586,-0.46624654907286484,-0.3025013263953411,0.6542405413060152,0.14958095972384952
190,2016-01-13,Developed,EWO,-0.042569659442724506,-0.3501832389270529,-0.28505716775306833,-1.3836348319346579,-1.5815773674182931
191,2016-01-13,Developed,EWQ,-0.03276283618581899,0.08574489766184674,-0.23032123202425303,-0.33547652669657313,-0.4955720270083234
192,2016-01-13,Developed,EWU,-0.01235552012754082,0.8254173521993545,1.0892544995833426,0.30107047455912744,0.13491540922195341
193,2016-01-13,Developed,VOO,-0.01137577776381127,-1.3827224753170297,-0.5843260632572976,1.9754749874394617,0.39643465542019135
194,2016-01-13,Emerging,ARGT,0.00806952203600253,-1.5073637269349882,-0.4007609867997619,0.2770435569232693,-0.3965396749970688
195,2016-01-13,Emerging,ECH,0.08664518438954527,0.20828343538666558,-0.17448899153498112,-0.062011107343467695,0.933881906674529
196,2016-01-13,Emerging,EPHE,0.061852223336676726,-0.3485494155422923,-0.22083675297659625,1.7069983739860894,1.9532422386931854
197,2016-01-13,Emerging,EPOL,0.036012861736334216,0.9828078319558227,0.07794197072827427,-0.643341725882358,0.05023119596790244
198,2016-01-13,Emerging,EPU,0.1532544378698224,-1.0784519363545746,-0.12043121876749974,-1.0238729801467734,0.6571666788285352
199,2016-01-13,Emerging,ERUS,0.032471437161756045,1.653038940499637,-0.4491011442527929,-1.5584601401168516,-0.7975158502194434
200,2016-01-13,Emerging,EWM,0.08258011503697626,-0.0007922506006463953,-0.23849646727144314,0.6358489783317578,0.1455199888948865
201,2016-01-13,Emerging,EWW,-0.01781895937277267,-0.8000355108900956,-0.18585932898393254,2.070631758251451,1.2599354674336765
202,2016-01-13,Emerging,EWY,-0.010799632352941345,-0.9655804125176237,-0.3673181988194123,-1.1371106544261496,-0.4270305310909911
203,2016-01-13,Emerging,EWZ,0.04094955489614227,1.4498701975931256,3.566087194841065,-0.591770304456673,-0.4673345362726125
204,2016-01-13,Emerging,GREK,-0.20053901934215806,-1.1459039589995366,-0.5336288958110553,-0.0642056359147732,-2.2857266386503943
205,2016-01-13,Emerging,KSA,-0.02795358649789037,1.2542262229424104,-0.32232617867781865,-0.06552235305755698,0.07464724548372557
206,2016-01-13,Emerging,MCHI,-0.06408508317425687,-0.07013299007781336,-0.37448275665975894,-0.3497138030416502,-0.8980616873005517
207,2016-01-13,Emerging,THD,0.0370512574390478,0.36858357353990345,-0.2562982450142871,0.8054860368936912,0.1975841965546235
208,2016-01-14,Developed,ENZL,0.00876010781671166,1.6042660257228638,-0.12954127682652625,0.3463011073535007,0.6607848102337119
209,2016-01-14,Developed,EWA,0.009097270818754444,1.6796206147327397,-0.30167376163067455,0.11522701721848756,-0.6659448952441861
210,2016-01-14,Developed,EWG,-0.04445442299057023,-0.4684331330061869,-0.24608010688718063,-0.027592478562633877,-0.7371083461164868
211,2016-01-14,Developed,EWH,-0.04528535980148885,-0.13381169491620323,-1.1392207247343111,-1.0909880006955868,2.6175021097119204
