Date,Market,Ticker,f_rtn,gdp_growth,debt_gdp,reer
2016-01-04,Emerging,EZA,-0.026688453159041337,-0.9027724640885941,0.3734045317140751,-1.600086267410694
2016-01-04,Emerging,GREK,-0.14020691149387932,-1.1173176442774027,1.7361597859880131,-0.16924727008318768
2016-01-04,Emerging,KSA,,,-1.439491598406005,1.6285072421839994
2016-01-04,Emerging,MCHI,-0.11501360375958447,1.4214669879568311,-1.4209926583027388,1.6285072421839994
2016-01-04,Emerging,THD,0.055513016845329284,0.06268084676104405,0.4720655455981612,0.6073248144038448
2016-01-04,Emerging,TUR,0.07241268824094838,1.4214669879568311,-0.22472786495819597,-0.6716190503948671
2016-01-05,Developed,ENZL,-0.018436109345200347,1.8202321444268499,-1.4118086134706282,0.3572342179990597
2016-01-05,Developed,EWA,-0.041748206131767766,0.6037625049081689,-1.1193879180040591,-0.9119892111274728
2016-01-05,Developed,EWC,0.008264462809917328,-1.1449126018999354,0.6097083682330448,-1.827849299190368
2016-01-05,Developed,EWD,-0.026778242677824138,1.8202321444268499,-1.151172776206947,-0.26656025142960565
2016-01-05,Developed,EWG,-0.05002174858634178,-0.3846190772007596,-0.2611967465260846,-0.4585663525687753
2016-01-05,Developed,EWH,-0.10825043885313046,0.0715570376187457,-1.3482388970648524,1.534511063481483
2016-01-05,Developed,EWI,-0.12894961571306585,-0.3846190772007596,1.6967505187718128,-0.3296608480481125
2016-01-05,Developed,EWJ,-0.0778097982708933,-1.2969713068397704,1.6967505187718128,-1.827849299190368
2016-01-05,Developed,EWK,-0.047915370255133816,-0.004472314851171774,0.8480948047547043,-0.1683036081236451
2016-01-05,Developed,EWL,-0.057327122895019726,-0.8407951920202651,-1.4118086134706282,0.8791662957435648
2016-01-05,Developed,EWN,-0.002824858757062065,-0.3085897247308422,-0.44872740992312365,-0.2350099531203529
2016-01-05,Developed,EWO,-0.07086044830079541,-0.5366777821405947,0.2155761265172345,0.1399878782124873
2016-01-05,Developed,EWP,-0.057226399331662514,1.8202321444268499,0.6287792831547778,-0.30982923196801054
2016-01-05,Developed,EWQ,-0.02156586966713536,-0.6127071346105124,0.5334247085461139,-0.5279770088491335
2016-01-05,Developed,EWS,-0.07504363001745208,0.22361574255858097,0.8035960032706615,1.0035646147914774
2016-01-05,Developed,EWU,-0.042148452070123084,0.45170379996833354,0.3045737294853207,1.534511063481483
2016-01-05,Developed,VOO,-0.04890695892993935,-1.2969713068397704,-0.18491308683915383,1.4146199299063205
2016-01-05,Emerging,ARGT,-0.03360370799536516,-0.15186433342776445,0.7248843936761317,-0.6369473953781053
2016-01-05,Emerging,ECH,0.03737682636765216,-0.23768240550328792,-1.3346642711541636,-0.29770962897683007
2016-01-05,Emerging,EIDO,0.033958438925494105,0.7957102124061397,-0.6132056071267848,-0.18923243623223673
2016-01-05,Emerging,EPHE,-0.040207127627170165,1.3499519278938947,0.39806978518509656,1.3853304523938383
2016-01-05,Emerging,EPOL,0.005667506297229119,0.599043797233065,0.41040241192060745,-0.20698324959044276
2016-01-05,Emerging,EPU,-0.004350190320826619,0.599043797233065,-0.9276875888823088,0.7081697946548585
2016-01-05,Emerging,ERUS,-0.029923830250272117,-1.7251956548123597,-1.439491598406005,-1.420612933266323
2016-01-05,Emerging,EWM,0.0582408874801903,0.6348013272645333,0.9962021818573681,-0.4153909471664202
2016-01-05,Emerging,EWT,0.02030685920577624,-1.1173176442774027,-0.34805413231330345,0.5168554729053023
2016-01-05,Emerging,EWW,-0.012513966480447005,-0.0767735203616815,0.5028971124369381,-0.34438769373359523
2016-01-05,Emerging,EWY,-0.011965433192998032,0.1699534368554482,0.39806978518509656,1.0743624998593357
2016-01-05,Emerging,EWZ,0.015812431842966213,-1.7251956548123597,1.7361597859880131,-1.6000933794437424
2016-01-05,Emerging,EZA,-0.013839891451831732,-0.9027724640885941,0.3734045317140751,-1.6000933794437424
2016-01-05,Emerging,GREK,-0.1600954137601065,-1.1173176442774027,1.7361597859880131,-0.16950931027867347
2016-01-05,Emerging,KSA,,,-1.439491598406005,1.6279249016226573
2016-01-05,Emerging,MCHI,-0.12301980198019803,1.4214669879568311,-1.4209926583027388,1.6279249016226573
2016-01-05,Emerging,THD,0.05448963929393713,0.06268084676104405,0.4720655455981612,0.612183915014188
2016-01-05,Emerging,TUR,0.07145156099130999,1.4214669879568311,-0.22472786495819597,-0.6717915845627325
2016-01-06,Developed,ENZL,-0.023855577047066312,1.8202321444268499,-1.4118086134706282,0.3572342179990597
2016-01-06,Developed,EWA,-0.03895231699126933,0.6037625049081689,-1.1193879180040591,-0.9119892111274728
2016-01-06,Developed,EWC,0.016895459345301008,-1.1449126018999354,0.6097083682330448,-1.827849299190368
2016-01-06,Developed,EWD,-0.02081563296516564,1.8202321444268499,-1.151172776206947,-0.26656025142960565
2016-01-06,Developed,EWG,-0.0567781690140845,-0.3846190772007596,-0.2611967465260846,-0.4585663525687753
2016-01-06,Developed,EWH,-0.09529481834425246,0.0715570376187457,-1.3482388970648524,1.534511063481483
2016-01-06,Developed,EWI,-0.1289473684210527,-0.3846190772007596,1.6967505187718128,-0.3296608480481125
2016-01-06,Developed,EWJ,-0.07739169675090253,-1.2969713068397704,1.6967505187718128,-1.827849299190368
2016-01-06,Developed,EWK,-0.0549936788874843,-0.004472314851171774,0.8480948047547043,-0.1683036081236451
2016-01-06,Developed,EWL,-0.05020007275372862,-0.8407951920202651,-1.4118086134706282,0.8791662957435648
2016-01-06,Developed,EWN,-0.004314477468839839,-0.3085897247308422,-0.44872740992312365,-0.2350099531203529
2016-01-06,Developed,EWO,-0.05934065934065935,-0.5366777821405947,0.2155761265172345,0.1399878782124873
2016-01-06,Developed,EWP,-0.041294167730949294,1.8202321444268499,0.6287792831547778,-0.30982923196801054
2016-01-06,Developed,EWQ,-0.020009528346831784,-0.6127071346105124,0.5334247085461139,-0.5279770088491335
2016-01-06,Developed,EWS,-0.04629080118694373,0.22361574255858097,0.8035960032706615,1.0035646147914774
2016-01-06,Developed,EWU,-0.03989361702127658,0.45170379996833354,0.3045737294853207,1.534511063481483
2016-01-06,Developed,VOO,-0.05478634518978276,-1.2969713068397704,-0.18491308683915383,1.4146199299063205
2016-01-06,Emerging,ARGT,-0.02240566037735869,-0.15186433342776445,0.7248843936761317,-0.6367462410376408
2016-01-06,Emerging,ECH,0.03253424657534243,-0.23768240550328792,-1.3346642711541636,-0.2974404988255002
2016-01-06,Emerging,EIDO,0.06714140386571721,0.7957102124061397,-0.6132056071267848,-0.18894156962975808
2016-01-06,Emerging,EPHE,-0.02691831683168322,1.3499519278938947,0.39806978518509656,1.3859368268781438
2016-01-06,Emerging,EPOL,0.035415325177076566,0.599043797233065,0.41040241192060745,-0.20669593986178844
2016-01-06,Emerging,EPU,0.031526548672566435,0.599043797233065,-0.9276875888823088,0.7086404809895682
2016-01-06,Emerging,ERUS,-0.01941209095951202,-1.7251956548123597,-1.439491598406005,-1.4205688083184003
2016-01-06,Emerging,EWM,0.05958654235914064,0.6348013272645333,0.9962021818573681,-0.41514539777118514
2016-01-06,Emerging,EWT,0.027239150507848642,-1.1173176442774027,-0.34805413231330345,0.5172878240443495
2016-01-06,Emerging,EWW,-0.016879562043795704,-0.0767735203616815,0.5028971124369381,-0.34412791684306276
2016-01-06,Emerging,EWY,-0.004520795660036271,0.1699534368554482,0.39806978518509656,1.074906563183681
2016-01-06,Emerging,EWZ,0.007198228128460826,-1.7251956548123597,1.7361597859880131,-1.6000852184422658
2016-01-06,Emerging,EZA,0.009515813042261456,-0.9027724640885941,0.3734045317140751,-1.6000852184422658
2016-01-06,Emerging,GREK,-0.16121187846884474,-1.1173176442774027,1.7361597859880131,-0.16921449159416777
2016-01-06,Emerging,KSA,,,-1.439491598406005,1.6285798867158954
2016-01-06,Emerging,MCHI,-0.11681772406847934,1.4214669879568311,-1.4209926583027388,1.6285798867158954
2016-01-06,Emerging,THD,0.05894900135737835,0.06268084676104405,0.4720655455981612,0.6067172444723555
2016-01-06,Emerging,TUR,0.07057300097118803,1.4214669879568311,-0.22472786495819597,-0.6715974122338492
2016-01-07,Developed,ENZL,-0.01695467883925672,1.8202321444268499,-1.4118086134706282,0.3572342179990597
2016-01-07,Developed,EWA,0.0021037868162692157,0.6037625049081689,-1.1193879180040591,-0.9119892111274728
2016-01-07,Developed,EWC,0.021633315305570774,-1.1449126018999354,0.6097083682330448,-1.827849299190368
2016-01-07,Developed,EWD,-0.04089539388721475,1.8202321444268499,-1.151172776206947,-0.26656025142960565
2016-01-07,Developed,EWG,-0.06196677144140095,-0.3846190772007596,-0.2611967465260846,-0.4585663525687753
2016-01-07,Developed,EWH,-0.09173754556500613,0.0715570376187457,-1.3482388970648524,1.534511063481483
2016-01-07,Developed,EWI,-0.1507760532150777,-0.3846190772007596,1.6967505187718128,-0.3296608480481125
2016-01-07,Developed,EWJ,-0.06506300114547525,-1.2969713068397704,1.6967505187718128,-1.827849299190368
2016-01-07,Developed,EWK,-0.07303010890454831,-0.004472314851171774,0.8480948047547043,-0.1683036081236451
2016-01-07,Developed,EWL,-0.04807692307692313,-0.8407951920202651,-1.4118086134706282,0.8791662957435648
2016-01-07,Developed,EWN,-0.022330097087378653,-0.3085897247308422,-0.44872740992312365,-0.2350099531203529
2016-01-07,Developed,EWO,-0.08172362555720669,-0.5366777821405947,0.2155761265172345,0.1399878782124873
2016-01-07,Developed,EWP,-0.06306695464362844,1.8202321444268499,0.6287792831547778,-0.30982923196801054
2016-01-07,Developed,EWQ,-0.029468599033816382,-0.6127071346105124,0.5334247085461139,-0.5279770088491335
2016-01-07,Developed,EWS,-0.02379499694935938,0.22361574255858097,0.8035960032706615,1.0035646147914774
2016-01-07,Developed,EWU,-0.03867187500000002,0.45170379996833354,0.3045737294853207,1.534511063481483
2016-01-07,Developed,VOO,-0.04453144115488139,-1.2969713068397704,-0.18491308683915383,1.4146199299063205
2016-01-07,Emerging,ARGT,-0.014475271411338862,-0.15186433342776445,0.7248843936761317,-0.6363175576640263
2016-01-07,Emerging,ECH,0.0642299503193755,-0.23768240550328792,-1.3346642711541636,-0.29687022692004433
2016-01-07,Emerging,EIDO,0.08718487394957974,0.7957102124061397,-0.6132056071267848,-0.1883260223216785
2016-01-07,Emerging,EPHE,-0.0031928480204342913,1.3499519278938947,0.39806978518509656,1.3872095535152158
2016-01-07,Emerging,EPOL,0.028478964401294608,0.599043797233065,0.41040241192060745,-0.20608780125595638
2016-01-07,Emerging,EPU,0.04635387224420584,0.599043797233065,-0.9276875888823088,0.7096305793557166
2016-01-07,Emerging,ERUS,-0.005757052389176787,-1.7251956548123597,-1.439491598406005,-1.4204672054291947
2016-01-07,Emerging,EWM,0.05982905982905984,0.6348013272645333,0.9962021818573681,-0.41462424281766647
2016-01-07,Emerging,EWT,0.0411347517730496,-1.1173176442774027,-0.34805413231330345,0.5181980730640525
2016-01-07,Emerging,EWW,0.001424163304058812,-0.0767735203616815,0.5028971124369381,-0.34357712708055405
2016-01-07,Emerging,EWY,0.004824259131633424,0.1699534368554482,0.39806978518509656,1.0760495003332318
2016-01-07,Emerging,EWZ,0.021276595744680996,-1.7251956548123597,1.7361597859880131,-1.6000585257646738
2016-01-07,Emerging,EZA,0.04686118479221935,-0.9027724640885941,0.3734045317140751,-1.6000585257646738
2016-01-07,Emerging,GREK,-0.1825549062467473,-1.1173176442774027,1.7361597859880131,-0.16859071239470205
2016-01-07,Emerging,KSA,,,-1.439491598406005,1.629953865617017
2016-01-07,Emerging,MCHI,-0.0986876640419947,1.4214669879568311,-1.4209926583027388,1.629953865617017
2016-01-07,Emerging,THD,0.10722891566265068,0.06268084676104405,0.4720655455981612,0.5951657817792578
2016-01-07,Emerging,TUR,0.0410737386804656,1.4214669879568311,-0.22472786495819597,-0.6711832718683501
2016-01-08,Developed,ENZL,0.011709601873536313,1.8202321444268499,-1.4118086134706282,0.3572342179990597
2016-01-08,Developed,EWA,-0.002135231316726105,0.6037625049081689,-1.1193879180040591,-0.9119892111274728
2016-01-08,Developed,EWC,0.0070613796849536845,-1.1449126018999354,0.6097083682330448,-1.827849299190368
2016-01-08,Developed,EWD,-0.0389948006932408,1.8202321444268499,-1.151172776206947,-0.26656025142960565
2016-01-08,Developed,EWG,-0.054421768707482936,-0.3846190772007596,-0.2611967465260846,-0.4585663525687753
2016-01-08,Developed,EWH,-0.08462013588634965,0.0715570376187457,-1.3482388970648524,1.534511063481483
2016-01-08,Developed,EWI,-0.16443252904378913,-0.3846190772007596,1.6967505187718128,-0.3296608480481125
2016-01-08,Developed,EWJ,-0.06296816479400746,-1.2969713068397704,1.6967505187718128,-1.827849299190368
2016-01-08,Developed,EWK,-0.06967741935483872,-0.004472314851171774,0.8480948047547043,-0.1683036081236451
2016-01-08,Developed,EWL,-0.0427927927927928,-0.8407951920202651,-1.4118086134706282,0.8791662957435648
2016-01-08,Developed,EWN,-0.019136408243375924,-0.3085897247308422,-0.44872740992312365,-0.2350099531203529
2016-01-08,Developed,EWO,-0.07832699619771878,-0.5366777821405947,0.2155761265172345,0.1399878782124873
2016-01-08,Developed,EWP,-0.07021369385085041,1.8202321444268499,0.6287792831547778,-0.30982923196801054
2016-01-08,Developed,EWQ,-0.030686799805163312,-0.6127071346105124,0.5334247085461139,-0.5279770088491335
2016-01-08,Developed,EWS,-0.035539215686274495,0.22361574255858097,0.8035960032706615,1.0035646147914774
2016-01-08,Developed,EWU,-0.041289815178922606,0.45170379996833354,0.3045737294853207,1.534511063481483
2016-01-08,Developed,VOO,-0.033943365895882316,-1.2969713068397704,-0.18491308683915383,1.4146199299063205
2016-01-08,Emerging,ARGT,-0.010448678549477508,-0.15186433342776445,0.7248843936761317,-0.6359293675796972
2016-01-08,Emerging,ECH,0.07158273381294955,-0.23768240550328792,-1.3346642711541636,-0.29635756315976924
2016-01-08,Emerging,EIDO,0.10322922181048176,0.7957102124061397,-0.6132056071267848,-0.18777355593246714
2016-01-08,Emerging,EPHE,0.019915115899445057,1.3499519278938947,0.39806978518509656,1.388339761094138
2016-01-08,Emerging,EPOL,0.04924491135915954,0.599043797233065,0.41040241192060745,-0.2055418480242073
2016-01-08,Emerging,EPU,0.03420752565564422,0.599043797233065,-0.9276875888823088,0.7105123220388551
2016-01-08,Emerging,ERUS,-0.03040935672514633,-1.7251956548123597,-1.439491598406005,-1.420366559185423
2016-01-08,Emerging,EWM,0.06039441248972888,0.6348013272645333,0.9962021818573681,-0.4141547588790858
2016-01-08,Emerging,EWT,0.03325415676959609,-1.1173176442774027,-0.34805413231330345,0.5190096183834306
2016-01-08,Emerging,EWW,-0.0009636232233196652,-0.0767735203616815,0.5028971124369381,-0.3430815905121242
2016-01-08,Emerging,EWY,-0.0004620004620004004,0.1699534368554482,0.39806978518509656,1.0770656070425368
2016-01-08,Emerging,EWZ,0.012131715771230622,-1.7251956548123597,1.7361597859880131,-1.6000237347796877
2016-01-08,Emerging,EZA,0.040024074631357376,-0.9027724640885941,0.3734045317140751,-1.6000237347796877
2016-01-08,Emerging,GREK,-0.2038545957485192,-1.1173176442774027,1.7361597859880131,-0.16803100916386593
2016-01-08,Emerging,KSA,,,-1.439491598406005,1.6311730863479237
2016-01-08,Emerging,MCHI,-0.09832134292565943,1.4214669879568311,-1.4209926583027388,1.6311730863479237
2016-01-08,Emerging,THD,0.09038308060654444,0.06268084676104405,0.4720655455981612,0.5848181076120988
2016-01-08,Emerging,TUR,0.056164838816882716,1.4214669879568311,-0.22472786495819597,-0.6708078668708914
2016-01-11,Developed,ENZL,0.006016042780748743,1.8202321444268499,-1.4118086134706282,0.3572342179990597
2016-01-11,Developed,EWA,-0.014114326040931546,0.6037625049081689,-1.1193879180040591,-0.9119892111274728
2016-01-11,Developed,EWC,0.010462555066079291,-1.1449126018999354,0.6097083682330448,-1.827849299190368
2016-01-11,Developed,EWD,-0.03657487091222023,1.8202321444268499,-1.151172776206947,-0.26656025142960565
2016-01-11,Developed,EWG,-0.058929374718848286,-0.3846190772007596,-0.2611967465260846,-0.4585663525687753
2016-01-11,Developed,EWH,-0.07329192546583863,0.0715570376187457,-1.3482388970648524,1.534511063481483
2016-01-11,Developed,EWI,-0.13837886251679354,-0.3846190772007596,1.6967505187718128,-0.3296608480481125
2016-01-11,Developed,EWJ,-0.08600650860065095,-1.2969713068397704,1.6967505187718128,-1.827849299190368
2016-01-11,Developed,EWK,-0.059999999999999935,-0.004472314851171774,0.8480948047547043,-0.1683036081236451
2016-01-11,Developed,EWL,-0.03678678678678682,-0.8407951920202651,-1.4118086134706282,0.8791662957435648
2016-01-11,Developed,EWN,-0.03409644422795921,-0.3085897247308422,-0.44872740992312365,-0.2350099531203529
2016-01-11,Developed,EWO,-0.0710466004583652,-0.5366777821405947,0.2155761265172345,0.1399878782124873
2016-01-11,Developed,EWP,-0.06127770534550193,1.8202321444268499,0.6287792831547778,-0.30982923196801054
2016-01-11,Developed,EWQ,-0.03012633624878513,-0.6127071346105124,0.5334247085461139,-0.5279770088491335
2016-01-11,Developed,EWS,-0.02080783353733173,0.22361574255858097,0.8035960032706615,1.0035646147914774
2016-01-11,Developed,EWU,-0.04433111023930947,0.45170379996833354,0.3045737294853207,1.534511063481483
2016-01-11,Developed,VOO,-0.03468100890207704,-1.2969713068397704,-0.18491308683915383,1.4146199299063205
2016-01-11,Emerging,ARGT,-0.0012338062924120985,-0.15186433342776445,0.7248843936761317,-0.6366789173183721
2016-01-11,Emerging,ECH,0.07520690896005755,-0.23768240550328792,-1.3346642711541636,-0.29735064601217814
2016-01-11,Emerging,EIDO,0.10718057022175276,0.7957102124061397,-0.6132056071267848,-0.18884451274566316
2016-01-11,Emerging,EPHE,0.049016338779593216,1.3499519278938947,0.39806978518509656,1.3861384519410327
2016-01-11,Emerging,EPOL,0.05134957208689928,0.599043797233065,0.41040241192060745,-0.20660006182563817
2016-01-11,Emerging,EPU,0.06998264893001749,0.599043797233065,-0.9276875888823088,0.7087971351864205
2016-01-11,Emerging,ERUS,0.00297973778307492,-1.7251956548123597,-1.439491598406005,-1.4205535285528361
2016-01-11,Emerging,EWM,0.0781571369806664,0.6348013272645333,0.9962021818573681,-0.4150633602831258
2016-01-11,Emerging,EWT,0.029328287606433363,-1.1173176442774027,-0.34805413231330345,0.5174317728800206
2016-01-11,Emerging,EWW,-0.014255167498218091,-0.0767735203616815,0.5028971124369381,-0.34404116396322476
2016-01-11,Emerging,EWY,-0.0063970756225725225,0.1699534368554482,0.39806978518509656,1.0750875365770212
2016-01-11,Emerging,EWZ,0.041933605125218376,-1.7251956548123597,1.7361597859880131,-1.600081858139253
2016-01-11,Emerging,EZA,0.07713668620796055,-0.9027724640885941,0.3734045317140751,-1.600081858139253
2016-01-11,Emerging,GREK,-0.2306667061576282,-1.1173176442774027,1.7361597859880131,-0.16911612487902322
2016-01-11,Emerging,KSA,,,-1.439491598406005,1.6287976227006946
2016-01-11,Emerging,MCHI,-0.08696815627508703,1.4214669879568311,-1.4209926583027388,1.6287976227006946
2016-01-11,Emerging,THD,0.09330950962874728,0.06268084676104405,0.4720655455981612,0.6048942924221209
2016-01-11,Emerging,TUR,0.03628636809414832,1.4214669879568311,-0.22472786495819597,-0.6715324025494347
2016-01-12,Developed,ENZL,-0.0013306719893545482,1.8202321444268499,-1.4118086134706282,0.3572342179990597
2016-01-12,Developed,EWA,-0.023157894736842155,0.6037625049081689,-1.1193879180040591,-0.9119892111274728
2016-01-12,Developed,EWC,-0.001098901098901095,-1.1449126018999354,0.6097083682330448,-1.827849299190368
2016-01-12,Developed,EWD,-0.05738758029978585,1.8202321444268499,-1.151172776206947,-0.26656025142960565
2016-01-12,Developed,EWG,-0.08060230292294057,-0.3846190772007596,-0.2611967465260846,-0.4585663525687753
2016-01-12,Developed,EWH,-0.07386716325263809,0.0715570376187457,-1.3482388970648524,1.534511063481483
2016-01-12,Developed,EWI,-0.17206208425720615,-0.3846190772007596,1.6967505187718128,-0.3296608480481125
2016-01-12,Developed,EWJ,-0.09955597102126656,-1.2969713068397704,1.6967505187718128,-1.827849299190368
2016-01-12,Developed,EWK,-0.06799230275817836,-0.004472314851171774,0.8480948047547043,-0.1683036081236451
2016-01-12,Developed,EWL,-0.06335679881437561,-0.8407951920202651,-1.4118086134706282,0.8791662957435648
2016-01-12,Developed,EWN,-0.05944391179290497,-0.3085897247308422,-0.44872740992312365,-0.2350099531203529
2016-01-12,Developed,EWO,-0.08465608465608476,-0.5366777821405947,0.2155761265172345,0.1399878782124873
2016-01-12,Developed,EWP,-0.09275237273511637,1.8202321444268499,0.6287792831547778,-0.30982923196801054
2016-01-12,Developed,EWQ,-0.05947242206235026,-0.6127071346105124,0.5334247085461139,-0.5279770088491335
2016-01-12,Developed,EWS,-0.03065603923973015,0.22361574255858097,0.8035960032706615,1.0035646147914774
2016-01-12,Developed,EWU,-0.057624460995688076,0.45170379996833354,0.3045737294853207,1.534511063481483
2016-01-12,Developed,VOO,-0.05493562231759663,-1.2969713068397704,-0.18491308683915383,1.4146199299063205
2016-01-12,Emerging,ARGT,-0.020846106683016445,-0.15186433342776445,0.7248843936761317,-0.6364987217137162
2016-01-12,Emerging,ECH,0.0688784709700685,-0.23768240550328792,-1.3346642711541636,-0.297110689836054
2016-01-12,Emerging,EIDO,0.09212557900154406,0.7957102124061397,-0.6132056071267848,-0.18858544708447644
2016-01-12,Emerging,EPHE,0.0431606905710491,1.3499519278938947,0.39806978518509656,1.3866748946732788
2016-01-12,Emerging,EPOL,0.02835051546391765,0.599043797233065,0.41040241192060745,-0.20634412317109807
2016-01-12,Emerging,EPU,0.08814944541739655,0.599043797233065,-0.9276875888823088,0.7092142884058519
2016-01-12,Emerging,ERUS,-0.008875739644970349,-1.7251956548123597,-1.439491598406005,-1.4205113845008746
2016-01-12,Emerging,EWM,0.06663957740755788,0.6348013272645333,0.9962021818573681,-0.41484413500291795
2016-01-12,Emerging,EWT,0.02132701421800953,-1.1173176442774027,-0.34805413231330345,0.5178152239167053
2016-01-12,Emerging,EWW,-0.04650613786591118,-0.0767735203616815,0.5028971124369381,-0.34380943065643055
2016-01-12,Emerging,EWY,-0.02360219981668199,0.1699534368554482,0.39806978518509656,1.0755691987854212
2016-01-12,Emerging,EWZ,-0.0063768115942028905,-1.7251956548123597,1.7361597859880131,-1.6000713315989403
2016-01-12,Emerging,EZA,0.05403764420157864,-0.9027724640885941,0.3734045317140751,-1.6000713315989403
2016-01-12,Emerging,GREK,-0.2446734397677793,-1.1173176442774027,1.7361597859880131,-0.16885358476600695
2016-01-12,Emerging,KSA,,,-1.439491598406005,1.6293768011904441
2016-01-12,Emerging,MCHI,-0.10592315901814298,1.4214669879568311,-1.4209926583027388,1.6293768011904441
2016-01-12,Emerging,THD,0.05931382050785027,0.06268084676104405,0.4720655455981612,0.6000313169103251
2016-01-12,Emerging,TUR,0.024342745861733132,1.4214669879568311,-0.22472786495819597,-0.6713583451430111
2016-01-13,Developed,ENZL,-0.0067136623027861395,1.8202321444268499,-1.4118086134706282,0.3572342179990597
2016-01-13,Developed,EWA,0.007142857142857118,0.6037625049081689,-1.1193879180040591,-0.9119892111274728
2016-01-13,Developed,EWC,0.05340078695896566,-1.1449126018999354,0.6097083682330448,-1.827849299190368
2016-01-13,Developed,EWD,-0.022589052997393555,1.8202321444268499,-1.151172776206947,-0.26656025142960565
2016-01-13,Developed,EWG,-0.04677565849227983,-0.3846190772007596,-0.2611967465260846,-0.4585663525687753
2016-01-13,Developed,EWH,-0.048719550281074435,0.0715570376187457,-1.3482388970648524,1.534511063481483
2016-01-13,Developed,EWI,-0.13624100719424448,-0.3846190772007596,1.6967505187718128,-0.3296608480481125
2016-01-13,Developed,EWJ,-0.08368694012258382,-1.2969713068397704,1.6967505187718128,-1.827849299190368
2016-01-13,Developed,EWK,-0.03805774278215224,-0.004472314851171774,0.8480948047547043,-0.1683036081236451
2016-01-13,Developed,EWL,-0.03532506576475003,-0.8407951920202651,-1.4118086134706282,0.8791662957435648
2016-01-13,Developed,EWN,-0.03277886497064586,-0.3085897247308422,-0.44872740992312365,-0.2350099531203529
2016-01-13,Developed,EWO,-0.042569659442724506,-0.5366777821405947,0.2155761265172345,0.1399878782124873
2016-01-13,Developed,EWP,-0.06605019815059443,1.8202321444268499,0.6287792831547778,-0.30982923196801054
2016-01-13,Developed,EWQ,-0.03276283618581899,-0.6127071346105124,0.5334247085461139,-0.5279770088491335
2016-01-13,Developed,EWS,0.0031308703819661328,0.22361574255858097,0.8035960032706615,1.0035646147914774
2016-01-13,Developed,EWU,-0.01235552012754082,0.45170379996833354,0.3045737294853207,1.534511063481483
